id_w (L_var=1.05e-06) X,id_w (L_var=1.05e-06) Y,id_w (L_var=2.05e-06) X,id_w (L_var=2.05e-06) Y,id_w (L_var=3.05e-06) X,id_w (L_var=3.05e-06) Y,id_w (L_var=4.05e-06) X,id_w (L_var=4.05e-06) Y,id_w (L_var=5.05e-06) X,id_w (L_var=5.05e-06) Y,id_w (L_var=6.05e-06) X,id_w (L_var=6.05e-06) Y,id_w (L_var=7.05e-06) X,id_w (L_var=7.05e-06) Y,id_w (L_var=8.05e-06) X,id_w (L_var=8.05e-06) Y,id_w (L_var=9.05e-06) X,id_w (L_var=9.05e-06) Y,id_w (L_var=1.005e-05) X,id_w (L_var=1.005e-05) Y,id_w (L_var=1.105e-05) X,id_w (L_var=1.105e-05) Y,id_w (L_var=1.205e-05) X,id_w (L_var=1.205e-05) Y,id_w (L_var=1.305e-05) X,id_w (L_var=1.305e-05) Y,id_w (L_var=1.405e-05) X,id_w (L_var=1.405e-05) Y
1.055263,1.838337895434725,1.055263,0.9399934520625882,1.055263,0.6374746216399776,1.055263,0.4847379386518434,1.055263,0.3921880236824879,1.055263,0.3298196323842146,1.055263,0.2847957124819643,1.055263,0.2506943713848981,1.055263,0.223936339109169,1.055263,0.2023630422489715,1.055263,0.184592130402587,1.055263,0.1696955387544173,1.055263,0.1570260388472601,1.055263,0.1461179381426828
1.115789,2.606999687387917,1.115789,1.342939959421613,1.115789,0.9116191107330021,1.115789,0.6929466439017969,1.115789,0.5602495580622017,1.115789,0.4708126821577829,1.115789,0.4062754120310376,1.115789,0.3574264992224142,1.115789,0.3191239788611614,1.115789,0.2882645858367848,1.115789,0.2628606315057728,1.115789,0.2415778912299148,1.115789,0.2234862651229311,1.115789,0.2079168913546066
1.176316,3.496898998845416,1.176316,1.812603659271012,1.176316,1.231718561999655,1.176316,0.9361937242910423,1.176316,0.7566212199798394,1.176316,0.6355546287579307,1.176316,0.5482084377839851,1.176316,0.482119549899408,1.176316,0.4303216275521817,1.176316,0.3886075543601319,1.176316,0.3542819449581682,1.176316,0.3255355978669482,1.176316,0.3011075693454968,1.176316,0.2800913644813511
1.236842,4.502702586332141,1.236842,2.346726015630908,1.236842,1.596406843334138,1.236842,1.21351811663244,1.236842,0.9805684818083974,1.236842,0.8234539637386667,1.236842,0.7101010740761063,1.236842,0.6243505723910255,1.236842,0.5571597532798555,1.236842,0.5030640852468818,1.236842,0.4585615730211878,1.236842,0.4213014516781088,1.236842,0.3896454652421253,1.236842,0.3624160710994082
1.297368,5.619745404080135,1.297368,2.943383488217371,1.297368,2.004537978612168,1.297368,1.524120661270001,1.297368,1.231483844190123,1.297368,1.03402323246743,1.297368,0.8915475039160793,1.297368,0.7837725951177276,1.297368,0.6993356778735751,1.297368,0.6313659740154001,1.297368,0.5754588647868173,1.297368,0.5286573053579962,1.297368,0.4889005165832845,1.297368,0.4547073686711992
1.357895,6.843602163247539,1.357895,3.600756490435597,1.357895,2.455030484583425,1.357895,1.867248062769811,1.357895,1.508794955410509,1.357895,1.266803263453589,1.357895,1.09216547152898,1.357895,0.9600587865705533,1.357895,0.8565642838046763,1.357895,0.7732605694970761,1.357895,0.7047471197918932,1.357895,0.6473976545541024,1.357895,0.5986848442832279,1.357895,0.5567922562915595
1.418421,8.169935591992958,1.418421,4.317045788224699,1.418421,2.946810905276651,1.418421,2.242150893115292,1.418421,1.811931473936041,1.418421,1.521335936222409,1.418421,1.311573231435295,1.418421,1.152882502769685,1.418421,1.028560440850285,1.418421,0.9284950804324525,1.418421,0.8461994152175437,1.418421,0.7773167191894171,1.418421,0.7188102591497968,1.418421,0.6684974013045399
1.478947,9.594460531663122,1.478947,5.090452017341097,1.478947,3.478799947262327,1.478947,2.648073338125188,1.478947,2.140317040554482,1.478947,1.797157634666742,1.478947,1.549384045216662,1.478947,1.361912552280161,1.478947,1.215034857102008,1.478947,1.096812886517876,1.478947,0.9995852868127939,1.478947,0.9182054277807741,1.478947,0.8490854993152284,1.478947,0.7896465909736747
1.539474,11.11294537524863,1.539474,5.919176118663704,1.539474,4.049912789286934,1.539474,3.084253489510854,1.539474,2.493369567352282,1.539474,2.093799530388877,1.539474,1.805206455649447,1.539474,1.586813458961816,1.539474,1.415694329418093,1.539474,1.277953776467277,1.539474,1.164670954946809,1.539474,1.069851632107672,1.539474,0.9893164342542011,1.539474,0.9200609266080084
1.6,12.72122080463832,1.6,6.801424214858035,1.6,4.65906242501195,1.6,3.549925879808371,1.6,2.870503278457342,1.6,2.410789290442378,1.6,2.078645754856963,1.6,1.82724674945836,1.6,1.630242889809188,1.6,1.471654981141433,1.6,1.341220264826779,1.6,1.232040969835683,1.6,1.139306861632546,1.6,1.059559563948079
