id_w (L_var=1.05e-06) X,id_w (L_var=1.05e-06) Y,id_w (L_var=2.05e-06) X,id_w (L_var=2.05e-06) Y,id_w (L_var=3.05e-06) X,id_w (L_var=3.05e-06) Y,id_w (L_var=4.05e-06) X,id_w (L_var=4.05e-06) Y,id_w (L_var=5.05e-06) X,id_w (L_var=5.05e-06) Y,id_w (L_var=6.05e-06) X,id_w (L_var=6.05e-06) Y,id_w (L_var=7.05e-06) X,id_w (L_var=7.05e-06) Y,id_w (L_var=8.05e-06) X,id_w (L_var=8.05e-06) Y,id_w (L_var=9.05e-06) X,id_w (L_var=9.05e-06) Y,id_w (L_var=1.005e-05) X,id_w (L_var=1.005e-05) Y,id_w (L_var=1.105e-05) X,id_w (L_var=1.105e-05) Y,id_w (L_var=1.205e-05) X,id_w (L_var=1.205e-05) Y,id_w (L_var=1.305e-05) X,id_w (L_var=1.305e-05) Y,id_w (L_var=1.405e-05) X,id_w (L_var=1.405e-05) Y
1.055263,15.21663702421995,1.055263,8.229712605225536,1.055263,5.643698867335925,1.055263,4.29979263394068,1.055263,3.475277101277046,1.055263,2.917119674814616,1.055263,2.513871575868692,1.055263,2.208747921842746,1.055263,1.969744928808904,1.055263,1.777436473050913,1.055263,1.619340011133448,1.055263,1.487064425271277,1.055263,1.374758397030709,1.055263,1.278215906489326
1.115789,18.43957429728103,1.115789,9.990279994100087,1.115789,6.855609956900026,1.115789,5.224482922335175,1.115789,4.223122868744055,1.115789,3.545040978111592,1.115789,3.055076757598971,1.115789,2.684310132827938,1.115789,2.393878708612161,1.115789,2.160185771495812,1.115789,1.968065909632524,1.115789,1.807323295487733,1.115789,1.67084766864911,1.115789,1.553527886762046
1.176316,21.92790369317898,1.176316,11.90618808644317,1.176316,8.177282376411586,1.176316,6.23404351701496,1.176316,5.040157062183103,1.176316,4.231364118065303,1.176316,3.646809096101295,1.176316,3.204397448572929,1.176316,2.857810965031926,1.176316,2.578914731150794,1.176316,2.34962177590135,1.176316,2.157769823458525,1.176316,1.99487618212332,1.176316,1.854842601031408
1.236842,25.67130023327895,1.236842,13.97359000492656,1.236842,9.606612462200795,1.236842,7.327103355794321,1.236842,5.925392162656395,1.236842,4.975330723986374,1.236842,4.288459767123294,1.236842,3.768505011611325,1.236842,3.361112633513064,1.236842,3.033251619381111,1.236842,2.763680543677876,1.236842,2.538112590938848,1.236842,2.346581545946832,1.236842,2.181921696554512
1.297368,29.65947801297714,1.297368,16.18853128124577,1.297368,11.14139993403129,1.297368,8.502211119468964,1.297368,6.877773306359029,1.297368,5.776124828340981,1.297368,4.979369807934113,1.297368,4.376083661604341,1.297368,3.903315013902415,1.297368,3.522788874530016,1.297368,3.20988247542977,1.297368,2.948030166617639,1.297368,2.725673621814072,1.297368,2.534501027375523
1.357895,33.8822462890302,1.357895,18.54698198329532,1.357895,12.7793694092179,1.357895,9.757851267840627,1.357895,7.896191027240544,1.357895,6.632883422565891,1.357895,5.718839119226709,1.357895,5.026547777835934,1.357895,4.483916715579398,1.357895,4.047089336415061,1.357895,3.687840810621003,1.357895,3.387176271112397,1.357895,3.13183928221589,1.357895,2.912295063951823
1.418421,38.32954541177486,1.418421,21.04485905263301,1.418421,14.51818559226033,1.418421,11.09245544252,1.418421,8.97949035962805,1.418421,7.544704023093577,1.418421,6.506132934457034,1.418421,5.71928092740607,1.418421,5.102388668198749,1.418421,4.605690748106761,1.418421,4.197145851873455,1.418421,3.855183517446026,1.418421,3.564745858967174,1.418421,3.315000091907934
1.478947,42.99146670975286,1.478947,23.6780408594977,1.478947,16.35546346154522,1.478947,12.50441022476936,1.478947,10.12647709134392,1.478947,8.510649906638143,1.478947,7.340486321796079,1.478947,6.453639813845343,1.478947,5.758177637941256,1.478947,5.198108925017457,1.478947,4.737367849171064,1.478947,4.351666057276943,1.478947,4.024043587685192,1.478947,3.7422964833191
1.539474,47.85827850200882,1.539474,26.44237968374024,1.539474,18.28877615009777,1.539474,13.99206290760082,1.539474,11.33592233983024,1.539474,9.529753914109511,1.539474,8.221107445948409,1.539474,7.228957135940448,1.539474,6.450708774130362,1.539474,5.823840052026798,1.539474,5.308059092754457,1.539474,4.876221503366967,1.539474,4.509367385789182,1.539474,4.193850350635347
1.6,52.92036307281483,1.6,29.33369394437935,1.6,20.31565430229907,1.6,15.55372251202562,1.6,12.60656402609668,1.6,10.60102002521524,1.6,9.147179120930437,1.6,8.04454307533925,1.6,7.179387018280956,1.6,6.482362012636965,1.6,5.908755165905195,1.6,5.42843211131348,1.6,5.020337968946743,1.6,4.669314603465635
