id (L_var=3.5e-07) X,id (L_var=3.5e-07) Y,id (L_var=4.5e-07) X,id (L_var=4.5e-07) Y,id (L_var=5.5e-07) X,id (L_var=5.5e-07) Y,id (L_var=6.5e-07) X,id (L_var=6.5e-07) Y,id (L_var=7.5e-07) X,id (L_var=7.5e-07) Y,id (L_var=8.5e-07) X,id (L_var=8.5e-07) Y,id (L_var=9.5e-07) X,id (L_var=9.5e-07) Y,id (L_var=1.05e-06) X,id (L_var=1.05e-06) Y,id (L_var=1.15e-06) X,id (L_var=1.15e-06) Y,id (L_var=1.25e-06) X,id (L_var=1.25e-06) Y,id (L_var=1.35e-06) X,id (L_var=1.35e-06) Y,id (L_var=1.45e-06) X,id (L_var=1.45e-06) Y,id (L_var=1.55e-06) X,id (L_var=1.55e-06) Y,id (L_var=1.65e-06) X,id (L_var=1.65e-06) Y,id (L_var=1.75e-06) X,id (L_var=1.75e-06) Y,id (L_var=1.85e-06) X,id (L_var=1.85e-06) Y,id (L_var=1.95e-06) X,id (L_var=1.95e-06) Y,id (L_var=2.05e-06) X,id (L_var=2.05e-06) Y,id (L_var=2.15e-06) X,id (L_var=2.15e-06) Y,id (L_var=2.25e-06) X,id (L_var=2.25e-06) Y,id (L_var=2.35e-06) X,id (L_var=2.35e-06) Y,id (L_var=2.45e-06) X,id (L_var=2.45e-06) Y,id (L_var=2.55e-06) X,id (L_var=2.55e-06) Y,id (L_var=2.65e-06) X,id (L_var=2.65e-06) Y,id (L_var=2.75e-06) X,id (L_var=2.75e-06) Y,id (L_var=2.85e-06) X,id (L_var=2.85e-06) Y,id (L_var=2.95e-06) X,id (L_var=2.95e-06) Y,id (L_var=3.05e-06) X,id (L_var=3.05e-06) Y,id (L_var=3.15e-06) X,id (L_var=3.15e-06) Y,id (L_var=3.25e-06) X,id (L_var=3.25e-06) Y,id (L_var=3.35e-06) X,id (L_var=3.35e-06) Y,id (L_var=3.45e-06) X,id (L_var=3.45e-06) Y,id (L_var=3.55e-06) X,id (L_var=3.55e-06) Y
0.8163265,0.0001173344447948508,0.8163265,9.419375965786771e-05,0.8163265,8.217281590249307e-05,0.8163265,7.377136564588676e-05,0.8163265,6.712210064928551e-05,0.8163265,6.159844345166657e-05,0.8163265,5.690526305804005e-05,0.8163265,5.28623517883969e-05,0.8163265,4.934340035292138e-05,0.8163265,4.62540233442468e-05,0.8163265,4.352136730086371e-05,0.8163265,4.108806762374458e-05,0.8163265,3.89082923891826e-05,0.8163265,3.694498585484341e-05,0.8163265,3.516787867167164e-05,0.8163265,3.355201784067302e-05,0.8163265,3.207666175325661e-05,0.8163265,3.072443797259423e-05,0.8163265,2.948069360335749e-05,0.8163265,2.833298894187967e-05,0.8163265,2.727069907351574e-05,0.8163265,2.628469769660884e-05,0.8163265,2.536710419968077e-05,0.8163265,2.451107983350355e-05,0.8163265,2.371066230420927e-05,0.8163265,2.29606306657823e-05,0.8163265,2.225639427960222e-05,0.8163265,2.159390102067893e-05,0.8163265,2.096956097470676e-05,0.8163265,2.038018267905238e-05,0.8163265,1.982291958025346e-05,0.8163265,1.929522485829179e-05,0.8163265,1.879481313879014e-05
0.8571429,0.000152692744490029,0.8571429,0.0001228543652090879,0.8571429,0.0001067279134890204,0.8571429,9.537778955107814e-05,0.8571429,8.644679300469941e-05,0.8571429,7.908679149543669e-05,0.8571429,7.287844209980734e-05,0.8571429,6.756237664308246e-05,0.8571429,6.295804699709785e-05,0.8571429,5.893220997192573e-05,0.8571429,5.53832940297865e-05,0.8571429,5.223219632638462e-05,0.8571429,4.941630540287239e-05,0.8571429,4.688539777287238e-05,0.8571429,4.459872206902202e-05,0.8571429,4.25228759761538e-05,0.8571429,4.063023086294567e-05,0.8571429,3.889774441345759e-05,0.8571429,3.730605364015387e-05,0.8571429,3.583877387941369e-05,0.8571429,3.448195126520358e-05,0.8571429,3.322363098367428e-05,0.8571429,3.20535138394761e-05,0.8571429,3.096268085710094e-05,0.8571429,2.994337077677873e-05,0.8571429,2.898879902188963e-05,0.8571429,2.809300943768965e-05,0.8571429,2.725075211690709e-05,0.8571429,2.645738213471367e-05,0.8571429,2.57087751522801e-05,0.8571429,2.500125671270392e-05,0.8571429,2.433154271584216e-05,0.8571429,2.369668907033811e-05
0.8979592,0.0001919362408644457,0.8979592,0.0001547887748040599,0.8979592,0.0001340908396446759,0.8979592,0.0001194408364197823,0.8979592,0.0001079561587411727,0.8979592,9.854311844196153e-05,0.8979592,9.064270961427361e-05,0.8979592,8.390621921189447e-05,0.8979592,7.809190434445378e-05,0.8979592,7.302274969008667e-05,0.8979592,6.856489020779591e-05,0.8979592,6.461481772665722e-05,0.8979592,6.109110896545228e-05,0.8979592,5.792879554770121e-05,0.8979592,5.507540058594679e-05,0.8979592,5.2488078288642e-05,0.8979592,5.013150835892472e-05,0.8979592,4.797632017527748e-05,0.8979592,4.599789655294568e-05,0.8979592,4.417545422213498e-05,0.8979592,4.24913290732067e-05,0.8979592,4.093041493099984e-05,0.8979592,3.947971879848203e-05,0.8979592,3.812800539581214e-05,0.8979592,3.686551082546897e-05,0.8979592,3.568371022765174e-05,0.8979592,3.457512795321755e-05,0.8979592,3.353318147742695e-05,0.8979592,3.25520522826664e-05,0.8979592,3.162657844346456e-05,0.8979592,3.075216478703048e-05,0.8979592,2.992470737298407e-05,0.8979592,2.914052970569333e-05
0.9387755,0.0002348279137752847,0.9387755,0.0001898250986966251,0.9387755,0.0001641345068407233,0.9387755,0.0001458630592387692,0.9387755,0.0001315729763083948,0.9387755,0.000119904568222636,0.9387755,0.0001101457871982542,0.9387755,0.0001018496281601122,0.9387755,9.470696678263685e-05,0.9387755,8.849259917020998e-05,0.9387755,8.303712537281681e-05,0.9387755,7.821019593495757e-05,0.9387755,7.390970771303063e-05,0.9387755,7.005448974322592e-05,0.9387755,6.657918475334156e-05,0.9387755,6.34305762643003e-05,0.9387755,6.056489903876863e-05,0.9387755,5.794583569218629e-05,0.9387755,5.554300223087973e-05,0.9387755,5.333078823117536e-05,0.9387755,5.128745825715627e-05,0.9387755,4.939444834993888e-05,0.9387755,4.763580996045965e-05,0.9387755,4.599776655562835e-05,0.9387755,4.446835719258779e-05,0.9387755,4.303714784001467e-05,0.9387755,4.169499592417778e-05,0.9387755,4.043385702249878e-05,0.9387755,3.924662518031926e-05,0.9387755,3.812700023706653e-05,0.9387755,3.706937699075635e-05,0.9387755,3.606875212853546e-05,0.9387755,3.512064569440496e-05
0.9795918,0.0002811708159352477,0.9795918,0.0002278205079022072,0.9795918,0.0001967525214815895,0.9795918,0.0001745622704131936,0.9795918,0.0001572317313105133,0.9795918,0.0001431175808583778,0.9795918,0.0001313429891272391,0.9795918,0.0001213546977067885,0.9795918,0.0001127706330886838,0.9795918,0.0001053133907897681,0.9795918,9.877506820032592e-05,0.9795918,9.299622941985257e-05,0.9795918,8.785235989761883e-05,0.9795918,8.324472823201856e-05,0.9795918,7.909401637329658e-05,0.9795918,7.533576644784629e-05,0.9795918,7.19170585300396e-05,0.9795918,6.87940440029188e-05,0.9795918,6.593008631723568e-05,0.9795918,6.329434081778966e-05,0.9795918,6.086065699089564e-05,0.9795918,5.860672079018601e-05,0.9795918,5.651337796262795e-05,0.9795918,5.45640953747794e-05,0.9795918,5.274452863661682e-05,0.9795918,5.10421723761469e-05,0.9795918,4.94460753389395e-05,0.9795918,4.794660674318847e-05,0.9795918,4.653526346757926e-05,0.9795918,4.52045099988404e-05,0.9795918,4.394764483662429e-05,0.9795918,4.275868839947465e-05,0.9795918,4.163228850719394e-05
1.020408,0.0003307912437616102,1.020408,0.0002686483887478009,1.020408,0.0002318495266445219,1.020408,0.0002054640481020611,1.020408,0.0001848725961283621,1.020408,0.0001681329103613458,1.020408,0.00015419299972133,1.020408,0.0001423862192599774,1.020408,0.0001322525046896551,1.020408,0.0001234585865503119,1.020408,0.0001157553293392861,1.020408,0.0001089521325589874,1.020408,0.0001029004590666103,1.020408,9.748274778526474e-05,1.020408,9.260470596422055e-05,1.020408,8.818981431541662e-05,1.020408,8.417532769895937e-05,1.020408,8.050931254624551e-05,1.020408,7.71484184000011e-05,1.020408,7.405617885566279e-05,1.020408,7.120170040692783e-05,1.020408,6.855863955277882e-05,1.020408,6.610439683842557e-05,1.020408,6.381947602355778e-05,1.020408,6.168697025601749e-05,1.020408,5.969214686607841e-05,1.020408,5.782210941803241e-05,1.020408,5.606552078063992e-05,1.020408,5.441237476013619e-05,1.020408,5.285380665917551e-05,1.020408,5.138193524709615e-05,1.020408,4.998973023788113e-05,1.020408,4.867090060525114e-05
1.061224,0.0003835292066454117,1.061224,0.0003121910742370893,1.061224,0.0002693358700229079,1.061224,0.0002384977014591474,1.061224,0.0002144382567498616,1.061224,0.0001949030442944828,1.061224,0.0001786557174544561,1.061224,0.000164909840838705,1.061224,0.0001531227865708826,1.061224,0.0001429020687511899,1.061224,0.0001339548044702049,1.061224,0.0001260573033315258,1.061224,0.0001190355053092306,1.061224,0.0001127518325365025,1.061224,0.0001070960655587888,1.061224,0.0001019788510902177,1.061224,9.732698510964639e-05,1.061224,9.307992438366206e-05,1.061224,8.918716628377401e-05,1.061224,8.560625370955171e-05,1.061224,8.230123732676518e-05,1.061224,7.924147716344821e-05,1.061224,7.640069926210758e-05,1.061224,7.375624624961672e-05,1.061224,7.128847689799916e-05,1.061224,6.898028126669969e-05,1.061224,6.681668631031499e-05,1.061224,6.478453288089235e-05,1.061224,6.287220950972853e-05,1.061224,6.106943167181732e-05,1.061224,5.936705773069076e-05,1.061224,5.775693465346178e-05,1.061224,5.623176803282805e-05
1.102041,0.0004392336815550756,1.102041,0.0003583362815727056,1.102041,0.000309125072528,1.102041,0.0002735944158521919,1.102041,0.0002458724953880449,1.102041,0.0002233810794407882,1.102041,0.0002046913354856284,1.102041,0.0001888912964549334,1.102041,0.000175351628431741,1.102041,0.0001636175674348113,1.102041,0.0001533501699408433,1.102041,0.0001442908739229199,1.102041,0.0001362387009344203,1.102041,0.0001290349471677038,1.102041,0.000122552573507505,1.102041,0.00011668866550142,1.102041,0.0001113589619949978,1.102041,0.0001064938133378013,1.102041,0.0001020351487909777,1.102041,9.793416961714127e-05,1.102041,9.414957247622075e-05,1.102041,9.06461659426373e-05,1.102041,8.739378221225154e-05,1.102041,8.436641305150696e-05,1.102041,8.154151790522975e-05,1.102041,7.889946546665882e-05,1.102041,7.642307964311622e-05,1.102041,7.409726786335605e-05,1.102041,7.190871483703983e-05,1.102041,6.984562871957269e-05,1.102041,6.789752952235603e-05,1.102041,6.60550717965701e-05,1.102041,6.430989529086941e-05
1.142857,0.0004977605177296002,1.142857,0.0004069756139379344,1.142857,0.0003511328310061158,1.142857,0.0003106865710109337,1.142857,0.0002791197036065952,1.142857,0.000253520359744649,1.142857,0.0002322600630205699,1.142857,0.0002142961854971144,1.142857,0.000198908945840981,1.142857,0.0001855785125105009,1.142857,0.000173917758431345,1.142857,0.0001636316046744134,1.142857,0.0001544908588887976,1.142857,0.0001463146569639942,1.142857,0.000138958304027715,1.142857,0.0001323046411783585,1.142857,0.0001262577862071571,1.142857,0.0001207385134778443,1.142857,0.000115680789962871,1.142857,0.0001110291419409583,1.142857,0.0001067366282434649,1.142857,0.000102763262819087,1.142857,9.907477446493852e-05,1.142857,9.564162253536941e-05,1.142857,9.243820906835968e-05,1.142857,8.944224310650716e-05,1.142857,8.66342240142403e-05,1.142857,8.399701861578085e-05,1.142857,8.151551288313479e-05,1.142857,7.917632329450827e-05,1.142857,7.69675562805864e-05,1.142857,7.48786066738562e-05,1.142857,7.289998798429226e-05
1.183673,0.0005589716267853558,1.183673,0.0004580040661377172,1.183673,0.0003952767545062202,1.183673,0.0003497076097157746,1.183673,0.0003141248251107755,1.183673,0.0002852744614067423,1.183673,0.0002613221351482588,1.183673,0.0002410899972733796,1.183673,0.0002237644535492267,1.183673,0.0002087580722158637,1.183673,0.0001956336003028848,1.183673,0.0001840579268804381,1.183673,0.0001737724460767674,1.183673,0.0001645731710570439,1.183673,0.0001562969699829861,1.183673,0.0001488117987186218,1.183673,0.000142009623420536,1.183673,0.0001358011993667263,1.183673,0.0001301121583028934,1.183673,0.0001248800353887885,1.183673,0.000120051981877079,1.183673,0.0001155829855192371,1.183673,0.0001114344717968935,1.183673,0.0001075731941597576,1.183673,0.000103970345943824,1.183673,0.0001006008440026058,1.183673,9.744274655585807e-05,1.183673,9.44767768320315e-05,1.183673,9.168593075451933e-05,1.183673,8.905515188286385e-05,1.183673,8.657106054369921e-05,1.183673,8.422172690622891e-05,1.183673,8.199647991068569e-05
1.22449,0.0006227347123562904,1.22449,0.0005113199489331414,1.22449,0.00044147639744133,1.22449,0.0003905921221490347,1.22449,0.0003508334618753328,1.22449,0.0003185973065073793,1.22449,0.0002918379270431316,1.22449,0.0002692382224727369,1.22449,0.0002498877726883513,1.22449,0.0002331292554525961,1.22449,0.0002184735209418557,1.22449,0.00020554803525475,1.22449,0.0001940636711800516,1.22449,0.000183792425880498,1.22449,0.0001745520022719162,1.22449,0.0001661948713034229,1.22449,0.0001586003492528431,1.22449,0.0001516687549482824,1.22449,0.0001453170326701791,1.22449,0.0001394754271336462,1.22449,0.000134084926033275,1.22449,0.0001290952707245484,1.22449,0.0001244633929192762,1.22449,0.0001201521745972703,1.22449,0.0001161294557811497,1.22449,0.0001123672342657346,1.22449,0.0001088410153590723,1.22449,0.0001055292798473958,1.22449,0.000102413045865131,1.22449,9.947550590169511e-05,1.22449,9.670172434193299e-05,1.22449,9.40783840907544e-05,1.22449,9.159357324053313e-05
1.265306,0.0006889231814118198,1.265306,0.0005668249479413335,1.265306,0.0004896533794780297,1.265306,0.0004332759865953369,1.265306,0.0003891920182484935,1.265306,0.0003534433031831833,1.265306,0.0003237680873175563,1.265306,0.0002987064787834473,1.265306,0.0002772485486414825,1.265306,0.0002586650222855687,1.265306,0.0002424132444187689,1.265306,0.0002280799853192439,1.265306,0.0002153445763324841,1.265306,0.0002039541716493379,1.265306,0.0001937066315845804,1.265306,0.0001844383821563932,1.265306,0.0001760156228064845,1.265306,0.000168327843510276,1.265306,0.0001612829689661959,1.265306,0.0001548036704931571,1.265306,0.0001488245296882038,1.265306,0.000143289832431452,1.265306,0.0001381518354776462,1.265306,0.0001333693915473067,1.265306,0.0001289068493040335,1.265306,0.0001247331661908668,1.265306,0.0001208211875993936,1.265306,0.0001171470571149618,1.265306,0.0001136897308683429,1.265306,0.0001104305751819452,1.265306,0.0001073530313187701,1.265306,0.0001044423346400374,1.265306,0.0001016852781478685
1.306122,0.0007574160691793467,1.306122,0.0006244241857766694,1.306122,0.0005397314977044134,1.306122,0.000477696496891836,1.306122,0.0004291478296420956,1.306122,0.000389767469880539,1.306122,0.0003570736557058573,1.306122,0.0003294606214320783,1.306122,0.0003058165545509632,1.306122,0.0002853383808262936,1.306122,0.0002674284842600277,1.306122,0.0002516317785950929,1.306122,0.0002375951172394578,1.306122,0.0002250400478774521,1.306122,0.0002137439597435685,1.306122,0.0002035267120892061,1.306122,0.0001942409507584821,1.306122,0.0001857649686207492,1.306122,0.0001779973581861899,1.306122,0.000170852950335148,1.306122,0.000164259691110748,1.306122,0.0001581562126816181,1.306122,0.0001524899247100309,1.306122,0.0001472155004747509,1.306122,0.0001422936656671313,1.306122,0.0001376902215560519,1.306122,0.0001333752512898266,1.306122,0.0001293224705145272,1.306122,0.000125508692614037,1.306122,0.000121913385657797,1.306122,0.0001185183032293467,1.306122,0.0001153071751599501,1.306122,0.0001122654471317461
1.346939,0.0008280979387012543,1.346939,0.0006840262531041637,1.346939,0.0005916368063633442,1.346939,0.0005237924588280671,1.346939,0.0004706492625192286,1.346939,0.0004275255333953813,1.346939,0.0003917161568612098,1.346939,0.0003614668319123656,1.346939,0.0003355617748382019,1.346939,0.0003131224657182845,1.346939,0.0002934950172096467,1.346939,0.0002761814319993164,1.346939,0.0002607952285717445,1.346939,0.0002470316451142751,1.346939,0.0002346470181031866,1.346939,0.0002234441548543507,1.346939,0.0002132617399293331,1.346939,0.0002039665241486237,1.346939,0.0001954474741025866,1.346939,0.0001876113286128428,1.346939,0.0001803791814187934,1.346939,0.0001736838232911382,1.346939,0.0001674676534854064,1.346939,0.0001616810230805392,1.346939,0.0001562809094694485,1.346939,0.0001512298472787557,1.346939,0.0001464950596708771,1.346939,0.0001420477475586492,1.346939,0.0001378625042456831,1.346939,0.0001339168304231654,1.346939,0.0001301907300188885,1.346939,0.0001266663716072763,1.346939,0.0001233278033056668
1.387755,0.0009008587355975118,1.387755,0.0007455431954066979,1.387755,0.0006452976568807168,1.387755,0.0005715042518002398,1.387755,0.0005136457840163902,1.387755,0.0004666740002075762,1.387755,0.0004276576704658579,1.387755,0.00039469168552155,1.387755,0.000366454469606659,1.387755,0.0003419905992487799,1.387755,0.000320588741095265,1.387755,0.0003017070326102302,1.387755,0.0002849248758197011,1.387755,0.000269910554091537,1.387755,0.0002563988141912849,1.387755,0.0002441749614753558,1.387755,0.000233063339481935,1.387755,0.0002229188344973316,1.387755,0.0002136205116849875,1.387755,0.0002050667811091065,1.387755,0.0001971716797728364,1.387755,0.0001898619796068802,1.387755,0.0001830749147255958,1.387755,0.0001767563784823122,1.387755,0.0001708594807783957,1.387755,0.0001653433843602632,1.387755,0.0001601723591453696,1.387755,0.0001553150083817988,1.387755,0.0001507436313022169,1.387755,0.0001464336949997608,1.387755,0.0001423633943059639,1.387755,0.0001385132830331905,1.387755,0.0001348659634427207
1.428571,0.000975593609458514,1.428571,0.0008088904641498031,1.428571,0.0007006447056358993,1.428571,0.0006207738622456124,1.428571,0.0005580880069599462,1.428571,0.0005071702062331944,1.428571,0.0004648608822504612,1.428571,0.0004291022018611597,1.428571,0.0003984652237169994,1.428571,0.0003719163385643387,1.428571,0.000348685720009704,1.428571,0.0003281867807833265,1.428571,0.0003099640963894846,1.428571,0.0002936584048863616,1.428571,0.000278982369044995,1.428571,0.0002657033758678165,1.428571,0.0002536310749405505,1.428571,0.0002426081871304349,1.428571,0.0002325036182352414,1.428571,0.0002232072272769601,1.428571,0.000214625802010846,1.428571,0.0002066799280176641,1.428571,0.0001993015278680625,1.428571,0.0001924319086979335,1.428571,0.0001860201996973913,1.428571,0.0001800220915954688,1.428571,0.0001743988121837242,1.428571,0.0001691162878900366,1.428571,0.0001641444531570799,1.428571,0.0001594566781068426,1.428571,0.0001550292915210584,1.428571,0.0001508411811257874,1.428571,0.0001468734569545207
1.469388,0.001052202712757533,1.469388,0.0008739868417144062,1.469388,0.0007576108974827113,1.469388,0.0006715448957257863,1.469388,0.0006039277162262164,1.469388,0.0005489723502085923,1.469388,0.0005032891205448304,1.469388,0.0004646658824428188,1.469388,0.0004315649842777049,1.469388,0.0004028735124017469,1.469388,0.0003777622199389229,1.469388,0.000355599024508623,1.469388,0.0003358930326253118,1.469388,0.0003182568986044516,1.469388,0.0003023807475857828,1.469388,0.0002880136639567134,1.469388,0.0002749502761106855,1.469388,0.0002630208593585225,1.469388,0.000252083919106446,1.469388,0.0002420205549543432,1.469388,0.0002327301244197846,1.469388,0.0002241268688402575,1.469388,0.0002161372609205567,1.469388,0.0002086978999193541,1.469388,0.0002017538269059613,1.469388,0.000195257165422839,1.469388,0.0001891660165242047,1.469388,0.0001834435543489978,1.469388,0.000178057281028607,1.469388,0.0001729784091261281,1.469388,0.0001681813468557551,1.469388,0.0001636432666711244,1.469388,0.0001593437418897255
1.510204,0.001130591405026496,1.510204,0.0009407546971915161,1.510204,0.0008161317215630395,1.510204,0.0007237628163849115,1.510204,0.0006511180876492218,1.510204,0.0005920396921567272,1.510204,0.0005429065358881522,1.510204,0.0005013508734293739,1.510204,0.0004657252084896041,1.510204,0.0004348363558414279,1.510204,0.0004077948320191411,1.510204,0.0003839223725570445,1.510204,0.0003626920360399034,1.510204,0.0003436879037223002,1.510204,0.0003265771479576013,1.510204,0.000311090196772511,1.510204,0.0002970063545916923,1.510204,0.0002841431908392924,1.510204,0.0002723485856873103,1.510204,0.0002614946842665387,1.510204,0.0002514732439363102,1.510204,0.0002421920131527834,1.510204,0.0002335718842224458,1.510204,0.0002255446334633426,1.510204,0.0002180511120322657,1.510204,0.0002110397859259234,1.510204,0.0002044655489887199,1.510204,0.0001982887511801816,1.510204,0.0001924743979063031,1.510204,0.000186991486292896,1.510204,0.0001818124518405981,1.510204,0.0001769127046283905,1.510204,0.000172270238606952
1.55102,0.00121066794853881,1.55102,0.001009118142643383,1.55102,0.0008761437208828982,1.55102,0.0007773737203783019,1.55102,0.0006996126614137348,1.55102,0.0006363316815493153,1.55102,0.000583677351407155,1.55102,0.0005391253142418864,1.55102,0.000500917292417427,1.55102,0.0004677790053728131,1.55102,0.0004387600230624611,1.55102,0.0004131352918776682,1.55102,0.0003903413046843276,1.55102,0.0003699331278227624,1.55102,0.0003515546030235793,1.55102,0.000334917177891757,1.55102,0.0003197845539697313,1.55102,0.0003059613538336386,1.55102,0.0002932846234392368,1.55102,0.0002816173714949723,1.55102,0.0002708435961722123,1.55102,0.0002608644135293582,1.55102,0.0002515950126313199,1.55102,0.000242962238312803,1.55102,0.0002349026555871726,1.55102,0.0002273609873133208,1.55102,0.0002202888437601766,1.55102,0.0002136436823717077,1.55102,0.000207387950503939,1.55102,0.0002014883746635341,1.55102,0.0001959153678541875,1.55102,0.0001906425327556361,1.55102,0.0001856462431343127
1.591837,0.001292347467321299,1.591837,0.001079006407808961,1.591837,0.0009375873332068509,1.591837,0.0008323267415545269,1.591837,0.0007493673992472653,1.591837,0.0006818097342242633,1.591837,0.0006255674120229776,1.591837,0.0005779586996798738,1.591837,0.0005371137777290333,1.591837,0.0005016765752835419,1.591837,0.0004706351015848678,1.591837,0.0004432169794008838,1.591837,0.0004188216738848164,1.591837,0.0003969748380962323,1.591837,0.0003772966396234098,1.591837,0.0003594792489754822,1.591837,0.0003432705079807344,1.591837,0.0003284618693775075,1.591837,0.0003148793506761625,1.591837,0.0003023766544165348,1.591837,0.0002908298707269618,1.591837,0.0002801333522901006,1.591837,0.000270196469296714,1.591837,0.0002609410326807703,1.591837,0.0002522992303132551,1.591837,0.0002442119608151157,1.591837,0.0002366274783893582,1.591837,0.0002295002829865982,1.591837,0.0002227902055112083,1.591837,0.000216461649222984,1.591837,0.0002104829570857229,1.591837,0.000204825881327663,1.591837,0.0001994651364558128
1.632653,0.0013755475607189,1.632653,0.001150350247058521,1.632653,0.001000403942869647,1.632653,0.0008885715996832855,1.632653,0.0008003386161883839,1.632653,0.0007284354650469337,1.632653,0.000668542657116751,1.632653,0.0006178205469910031,1.632653,0.0005742871784046994,1.632653,0.0005365041170569324,1.632653,0.0005033972886792584,1.632653,0.0004741465274639187,1.632653,0.0004481138625555605,1.632653,0.0004247951773856904,1.632653,0.0004037866551549486,1.632653,0.0003847609192390315,1.632653,0.0003674497164553601,1.632653,0.0003516311242844151,1.632653,0.0003371199520167735,1.632653,0.0003237604382615271,1.632653,0.0003114206262559382,1.632653,0.0002999879827405996,1.632653,0.0002893659505139797,1.632653,0.0002794712102439137,1.632653,0.0002702314868360847,1.632653,0.0002615837780225965,1.632653,0.0002534729132927585,1.632653,0.000245850373459669,1.632653,0.0002386733174785408,1.632653,0.0002319037752747043,1.632653,0.0002255079744591333,1.632653,0.0002194557757210823,1.632653,0.0002137201969698361
1.673469,0.001460190187411401,1.673469,0.001223083571409027,1.673469,0.001064537269354291,1.673469,0.0009460597853758711,1.673469,0.0008524839998187491,1.673469,0.0007761715724053593,1.673469,0.0007125698946539695,1.673469,0.0006586810787348887,1.673469,0.0006124105874182721,1.673469,0.0005722371618745699,1.673469,0.0005370242059897975,1.673469,0.0005059033650899755,1.673469,0.0004781988741991784,1.673469,0.00045337653021021,1.673469,0.0004310082530368321,1.673469,0.0004107468740599286,1.673469,0.0003923078302042616,1.673469,0.0003754556349725773,1.673469,0.0003599937234338599,1.673469,0.0003457567239480336,1.673469,0.0003326045035882282,1.673469,0.0003204175286500882,1.673469,0.0003090932128532085,1.673469,0.0002985430160544869,1.673469,0.0002886901193568387,1.673469,0.0002794675472439609,1.673469,0.0002708166395547492,1.673469,0.0002626857995439537,1.673469,0.0002550294615314208,1.673469,0.0002478072344819201,1.673469,0.0002409831875038891,1.673469,0.0002345252505678192,1.673469,0.0002284047093349637
1.714286,0.001546201051987422,1.714286,0.001297142992060832,1.714286,0.001129933019128905,1.714286,0.001004744286957865,1.714286,0.0009057623907358439,1.714286,0.0008249816581943815,1.714286,0.000757616651112584,1.714286,0.0007005110959451386,1.714286,0.0006514575682898509,1.714286,0.0006088516269752506,1.714286,0.0005714937941666109,1.714286,0.0005384671864503062,1.714286,0.0005090579337406512,1.714286,0.0004827014666714253,1.714286,0.0004589451926419998,1.714286,0.0004374219300876859,1.714286,0.0004178306106047916,1.714286,0.0003999220109482397,1.714286,0.0003834880391488567,1.714286,0.0003683535779784761,1.714286,0.000354370198277883,1.714286,0.0003414112591607234,1.714286,0.0003293680501716065,1.714286,0.0003181467254355739,1.714286,0.0003076658462392112,1.714286,0.0002978543956160741,1.714286,0.0002886501624180385,1.714286,0.0002799984170513059,1.714286,0.0002718508192475835,1.714286,0.0002641645117808034,1.714286,0.0002569013642146762,1.714286,0.0002500273384814799,1.714286,0.0002435119539916066
1.755102,0.00163350941783672,1.755102,0.001372467714751761,1.755102,0.001196538826568553,1.755102,0.001064579558671733,1.755102,0.0009601337672965429,1.755102,0.0008748302228821287,1.755102,0.0008036511731291477,1.755102,0.0007432819840247211,1.755102,0.000691402163738238,1.755102,0.0006463238260868799,1.755102,0.0006067843244245136,1.755102,0.0005718179631075837,1.755102,0.0005406725001523831,1.755102,0.0005127527552511344,1.755102,0.000487581402122926,1.755102,0.000464771047996266,1.755102,0.0004440039422115638,1.755102,0.0004250169672273355,1.755102,0.0004075903638333668,1.755102,0.0003915391444011091,1.755102,0.0003767064723136341,1.755102,0.0003629585002396317,1.755102,0.0003501803048062064,1.755102,0.0003382726549158159,1.755102,0.0003271494206896471,1.755102,0.0003167354795352044,1.755102,0.0003069650114709153,1.755102,0.0002977801018028165,1.755102,0.0002891295883777022,1.755102,0.0002809681048787181,1.755102,0.000273255282334579,1.755102,0.0002659550791327962,1.755102,0.0002590352160369591
1.795918,0.001722047928865589,1.795918,0.001448999437044799,1.795918,0.001264304195182616,1.795918,0.001125521488009494,1.795918,0.001015559228980638,1.795918,0.0009256826590030867,1.795918,0.0008506424275323732,1.795918,0.0007869657170643824,1.795918,0.000732218902826932,1.795918,0.0006846304784366359,1.795918,0.0006428744087682319,1.795918,0.0006059359550121463,1.795918,0.0005730242779140094,1.795918,0.0005435133745198731,1.795918,0.0005169009902180479,1.795918,0.000492779344282137,1.795918,0.0004708138444714494,1.795918,0.0004507273359152983,1.795918,0.0004322882640179021,1.795918,0.0004153016560235568,1.795918,0.0003996021651216401,1.795918,0.0003850486454615563,1.795918,0.0003715198781316577,1.795918,0.0003589111725609288,1.795918,0.0003471316408635791,1.795918,0.0003361019945407178,1.795918,0.0003257527503123803,1.795918,0.0003160227590802351,1.795918,0.0003068579920885056,1.795918,0.0002982105332948288,1.795918,0.0002900377381991824,1.795918,0.0002823015279033316,1.795918,0.0002749677936944116
