gm_gds (L_var=3.5e-07) X,gm_gds (L_var=3.5e-07) Y,gm_gds (L_var=4.5e-07) X,gm_gds (L_var=4.5e-07) Y,gm_gds (L_var=5.5e-07) X,gm_gds (L_var=5.5e-07) Y,gm_gds (L_var=6.5e-07) X,gm_gds (L_var=6.5e-07) Y,gm_gds (L_var=7.5e-07) X,gm_gds (L_var=7.5e-07) Y,gm_gds (L_var=8.5e-07) X,gm_gds (L_var=8.5e-07) Y,gm_gds (L_var=9.5e-07) X,gm_gds (L_var=9.5e-07) Y,gm_gds (L_var=1.05e-06) X,gm_gds (L_var=1.05e-06) Y,gm_gds (L_var=1.15e-06) X,gm_gds (L_var=1.15e-06) Y,gm_gds (L_var=1.25e-06) X,gm_gds (L_var=1.25e-06) Y,gm_gds (L_var=1.35e-06) X,gm_gds (L_var=1.35e-06) Y,gm_gds (L_var=1.45e-06) X,gm_gds (L_var=1.45e-06) Y,gm_gds (L_var=1.55e-06) X,gm_gds (L_var=1.55e-06) Y,gm_gds (L_var=1.65e-06) X,gm_gds (L_var=1.65e-06) Y,gm_gds (L_var=1.75e-06) X,gm_gds (L_var=1.75e-06) Y,gm_gds (L_var=1.85e-06) X,gm_gds (L_var=1.85e-06) Y,gm_gds (L_var=1.95e-06) X,gm_gds (L_var=1.95e-06) Y,gm_gds (L_var=2.05e-06) X,gm_gds (L_var=2.05e-06) Y,gm_gds (L_var=2.15e-06) X,gm_gds (L_var=2.15e-06) Y,gm_gds (L_var=2.25e-06) X,gm_gds (L_var=2.25e-06) Y,gm_gds (L_var=2.35e-06) X,gm_gds (L_var=2.35e-06) Y,gm_gds (L_var=2.45e-06) X,gm_gds (L_var=2.45e-06) Y,gm_gds (L_var=2.55e-06) X,gm_gds (L_var=2.55e-06) Y,gm_gds (L_var=2.65e-06) X,gm_gds (L_var=2.65e-06) Y,gm_gds (L_var=2.75e-06) X,gm_gds (L_var=2.75e-06) Y,gm_gds (L_var=2.85e-06) X,gm_gds (L_var=2.85e-06) Y,gm_gds (L_var=2.95e-06) X,gm_gds (L_var=2.95e-06) Y,gm_gds (L_var=3.05e-06) X,gm_gds (L_var=3.05e-06) Y,gm_gds (L_var=3.15e-06) X,gm_gds (L_var=3.15e-06) Y,gm_gds (L_var=3.25e-06) X,gm_gds (L_var=3.25e-06) Y,gm_gds (L_var=3.35e-06) X,gm_gds (L_var=3.35e-06) Y,gm_gds (L_var=3.45e-06) X,gm_gds (L_var=3.45e-06) Y,gm_gds (L_var=3.55e-06) X,gm_gds (L_var=3.55e-06) Y
0.8571429,74.69647506969588,0.8571429,112.4342967167496,0.8571429,159.6496042292827,0.8571429,212.2015195025536,0.8571429,262.7002135244734,0.8571429,305.4353734075094,0.8571429,338.7912332027094,0.8571429,364.10075104937,0.8571429,383.5948877770689,0.8571429,399.2311054986529,0.8571429,412.3892779703422,0.8571429,423.9482459568958,0.8571429,434.4418344136411,0.8571429,444.1890541394314,0.8571429,453.381581860164,0.8571429,462.1373376845139,0.8571429,470.5318232352941,0.8571429,478.6160195478756,0.8571429,486.4264921598369,0.8571429,493.99107870836,0.8571429,501.332103553557,0.8571429,508.4682166874377,0.8571429,515.415468505988,0.8571429,522.1879588061926,0.8571429,528.7982464689626,0.8571429,535.2576224776097,0.8571429,541.576302910409,0.8571429,547.7635733581135,0.8571429,553.8279024412665,0.8571429,559.777034556651,0.8571429,565.6180678280556,0.8571429,571.3575209301539,0.8571429,577.0013911521448
0.8979592,75.45112829383805,0.8979592,113.8607159897501,0.8979592,162.4369196795819,0.8979592,217.0921374529811,0.8979592,270.0407479347673,0.8979592,314.9939230169854,0.8979592,349.994592070455,0.8979592,376.3578147309827,0.8979592,396.4566924684297,0.8979592,412.4059297652888,0.8979592,425.7031324151368,0.8979592,437.3023561582995,0.8979592,447.7819305231917,0.8979592,457.4862277349618,0.8979592,466.621142717557,0.8979592,475.3125387322902,0.8979592,483.6403774417116,0.8979592,491.6581719549281,0.8979592,499.403946488123,0.8979592,506.9063916346799,0.8979592,514.1883356600755,0.8979592,521.2687255802944,0.8979592,528.1637819406207,0.8979592,534.8876938942468,0.8979592,541.453056259533,0.8979592,547.871159426792,0.8979592,554.1521932224609,0.8979592,560.3053986378926,0.8979592,566.3391864691524,0.8979592,572.2612337805697,0.8979592,578.0785646296744,0.8979592,583.7976190034825,0.8979592,589.424312513105
0.9387755,76.15540088703835,0.9387755,115.1684172123188,0.9387755,164.984171397726,0.9387755,221.5863598778126,0.9387755,276.832656825744,0.9387755,323.8799180176389,0.9387755,360.430119240568,0.9387755,387.7725525866284,0.9387755,408.4160184628357,0.9387755,424.6283721794294,0.9387755,438.0222405506237,0.9387755,449.6249838581913,0.9387755,460.0580708854527,0.9387755,469.6902648591201,0.9387755,478.7409895919346,0.9387755,487.3435560479144,0.9387755,495.5820214348168,0.9387755,503.5121545419746,0.9387755,511.1732218474659,0.9387755,518.5945923494827,0.9387755,525.7994539002931,0.9387755,532.8069288931928,0.9387755,539.633304010633,0.9387755,546.2927679095164,0.9387755,552.7978731561096,0.9387755,559.1598411513982,0.9387755,565.3887754129314,0.9387755,571.4938194477293,0.9387755,577.4832795543184,0.9387755,583.3647241999926,0.9387755,589.1450668372374,0.9387755,594.8306363690097,0.9387755,600.4272379714606
0.9795918,76.81674935987878,0.9795918,116.3735520399955,0.9795918,167.3201566070288,0.9795918,225.7249542947175,0.9795918,283.1243765369803,0.9795918,332.1463124279755,0.9795918,370.1550102175625,0.9795918,398.4075529652841,0.9795918,419.5420004688179,0.9795918,435.9747933994651,0.9795918,449.430435062273,0.9795918,461.0074047916366,0.9795918,471.3688000848072,0.9795918,480.9067394358918,0.9795918,489.8534641256956,0.9795918,498.3492368188527,0.9795918,506.4818552586808,0.9795918,514.3090812467294,0.9795918,521.8712222611736,0.9795918,529.1981664132792,0.9795918,536.31333158342,0.9795918,543.2359078951605,0.9795918,549.9821572969827,0.9795918,556.5661903588688,0.9795918,563.000450604616,0.9795918,569.2960326207501,0.9795918,575.462903345439,0.9795918,581.510064965127,0.9795918,587.4456809674872,0.9795918,593.2771776759753,0.9795918,599.011328522617,0.9795918,604.654325502657,0.9795918,610.2118406649223
1.020408,77.44128426485372,1.020408,117.4896399659608,1.020408,169.4696552343053,1.020408,229.5440965855608,1.020408,288.9601310797042,1.020408,339.8424706897138,1.020408,379.2231318734598,1.020408,408.321817625104,1.020408,429.8994961664631,1.020408,446.5162922354838,1.020408,460.0051229834447,1.020408,471.5332057990461,1.020408,481.8036667706995,1.020408,491.230897834475,1.020408,500.0592482033433,1.020408,508.4354464131196,1.020408,516.450691575983,1.020408,524.1644933185003,1.020408,531.6180161832692,1.020408,538.8415245405173,1.020408,545.8585520347912,1.020408,552.6882629765742,1.020408,559.3468166600138,1.020408,565.8481798441449,1.020408,572.2046310814904,1.020408,578.4270902546672,1.020408,584.5253465369586,1.020408,590.5082252647665,1.020408,596.3837163961183,1.020408,602.15907750834,1.020408,607.8409189490287,1.020408,613.4352757931928,1.020408,618.9476695886221
1.061224,78.03405925919782,1.061224,118.5280706205873,1.061224,171.4540664315348,1.061224,233.0759053386857,1.061224,294.3802029677975,1.061224,347.0141942988353,1.061224,387.684909359785,1.061224,417.5706142419373,1.061224,439.5489874253917,1.061224,456.318716896013,1.061224,469.8174509428259,1.061224,481.2786350822981,1.061224,491.443753663012,1.061224,500.7484128820258,1.061224,509.4483521833707,1.061224,517.69629779504,1.061224,525.5865308840406,1.061224,533.1800832079063,1.061224,540.5188106093975,1.061224,547.6332274504676,1.061224,554.5468838940595,1.061224,561.2788384577208,1.061224,567.8450821065902,1.061224,574.2593831259976,1.061224,580.5338091662169,1.061224,586.679066559208,1.061224,592.7047375285085,1.061224,598.6194346463436,1.061224,604.4309543335145,1.061224,610.1463649082549,1.061224,615.7720960949343,1.061224,621.3140110527048,1.061224,626.7774680131402
1.102041,78.59927527864045,1.102041,119.498478611202,1.102041,173.2919072332477,1.102041,236.3488826484251,1.102041,299.4211750153186,1.102041,353.7037699849299,1.102041,395.5872670743302,1.102041,426.2054026645679,1.102041,448.5465650265344,1.102041,465.4427605410753,1.102041,478.9325473109976,1.102041,490.3130146919939,1.102041,500.3623297206339,1.102041,509.5362272917055,1.102041,518.1011562762507,1.102041,526.2153949332036,1.102041,533.9760092036879,1.102041,541.4453474760776,1.102041,548.6658091837219,1.102041,555.668048429661,1.102041,562.4755468477041,1.102041,569.107189793144,1.102041,575.5787454550791,1.102041,581.9037390028942,1.102041,588.0939902147805,1.102041,594.1599610522645,1.102041,600.110993356568,1.102041,605.9554808776924,1.102041,611.7010003217636,1.102041,617.3544154706549,1.102041,622.9219626029465,1.102041,628.4093222189873,1.102041,633.821680257092
1.142857,79.14045176644022,1.142857,120.4090602751451,1.142857,174.9992552096895,1.142857,239.3883473493936,1.142857,304.1162311444472,1.142857,359.9501277667283,1.142857,402.9737072158943,1.142857,434.2739086743103,1.142857,456.9440583274209,1.142857,473.9441900465862,1.142857,487.4098788125684,1.142857,498.6992433048782,1.142857,508.625456461284,1.142857,517.6633284458508,1.142857,526.0893568324871,1.142857,534.0669517187172,1.142857,541.695689493902,1.142857,549.0390497263006,1.142857,556.1398450907378,1.142857,563.0287742283542,1.142857,569.7291783000325,1.142857,576.2597135995939,1.142857,582.6358811817813,1.142857,588.8709273653074,1.142857,594.9763949756277,1.142857,600.9624777882121,1.142857,606.8382615077386,1.142857,612.6118971659336,1.142857,618.2907325139859,1.142857,623.8814159425776,1.142857,629.3899814185032,1.142857,634.8219195836776,1.142857,640.1822382835196
1.183673,79.66055456824495,1.183673,121.2668201902705,1.183673,176.5901082071435,1.183673,242.216806679339,1.183673,308.4954363173645,1.183673,365.7890134905814,1.183673,409.8844244633333,1.183673,441.8202432701535,1.183673,464.7892101874472,1.183673,481.8741120439121,1.183673,495.3036302831527,1.183673,506.4943032074164,1.183673,516.2926566534778,1.183673,525.1915534128771,1.183673,533.4769093740958,1.183673,541.3168731941075,1.183673,548.8132802987399,1.183673,556.0305752688112,1.183673,563.0118699336548,1.183673,569.7878260880354,1.183673,576.3815843210343,1.183673,582.8115262009602,1.183673,589.0928501921184,1.183673,595.2384958112168,1.183673,601.2597066823316,1.183673,607.1663905949235,1.183673,612.967362857106,1.183673,618.6705203791629,1.183673,624.2829728836223,1.183673,629.8111462084838,1.183673,635.2608664243095,1.183673,640.6374300346332,1.183673,645.9456635929624
1.22449,80.16209744739523,1.22449,122.0777713413973,1.22449,178.0766879499075,1.22449,244.8542888874569,1.22449,312.586011498672,1.22449,371.2531865116876,1.22449,416.3564632336075,1.22449,448.8850700910124,1.22449,472.1258964155602,1.22449,489.2792730137321,1.22449,502.6631029608009,1.22449,513.7497666232194,1.22449,523.4175281977388,1.22449,532.1763180993738,1.22449,540.3208730391781,1.22449,548.023714243929,1.22449,555.3887070087902,1.22449,562.4811129126058,1.22449,569.3442438128131,1.22449,576.0086557598319,1.22449,582.4972392214441,1.22449,588.8280643819573,1.22449,595.0159994102315,1.22449,601.0736557832241,1.22449,607.0119615177395,1.22449,612.8405257209201,1.22449,618.5678835145274,1.22449,624.201670209406,1.22449,629.7487518783139,1.22449,635.2153276873014,1.22449,640.6070129107951,1.22449,645.9289080060524,1.22449,651.1856571339007
1.265306,80.64722257299822,1.265306,122.847097592326,1.265306,179.4696953085603,1.265306,247.3186373107761,1.265306,316.4125949622608,1.265306,376.3726271384385,1.265306,422.4238983506182,1.265306,455.50579994835,1.265306,478.9943681727171,1.265306,496.2023723913219,1.265306,509.5331117201189,1.265306,520.5122840449731,1.265306,530.0483265018648,1.265306,538.6672942353949,1.265306,546.6721813818767,1.265306,554.2395426525597,1.265306,561.4750652085131,1.265306,568.4446964264876,1.265306,575.1918626368702,1.265306,581.7469563868772,1.265306,588.1325777558876,1.265306,594.3664567177631,1.265306,600.463110113696,1.265306,606.4348058698871,1.265306,612.292144931979,1.265306,618.0444293107951,1.265306,623.6999078747232,1.265306,629.2659501011968,1.265306,634.7491756251264,1.265306,640.1555552994494,1.265306,645.4904928735011,1.265306,650.7588927545657,1.265306,655.9652172823099
1.306122,81.1177644629046,1.306122,123.5792857227039,1.306122,180.7785246106128,1.306122,249.6257684300984,1.306122,319.9974855112388,1.306122,381.1747440134736,1.306122,428.1180261752873,1.306122,461.7167980950366,1.306122,485.4315027577073,1.306122,502.6823748917717,1.306122,515.9543690472833,1.306122,526.8240446250219,1.306122,536.2285028111643,1.306122,544.7090253230746,1.306122,552.5763346148102,1.306122,560.010705798212,1.306122,567.1194597354935,1.306122,573.9691137864503,1.306122,580.603135376855,1.306122,587.0517056281598,1.306122,593.3371020515611,1.306122,599.4766923296178,1.306122,605.4846266327701,1.306122,611.3728186632494,1.306122,617.151534971029,1.306122,622.8297656142389,1.306122,628.4154702092194,1.306122,633.915750819321,1.306122,639.3369801526196,1.306122,644.6849011033519,1.306122,649.964706901144,1.306122,655.1811074089353,1.306122,660.3383850313023
1.346939,81.57530174373338,1.346939,124.2782342722381,1.346939,182.0114425984533,1.346939,251.7898959888772,1.346939,323.3608641861439,1.346939,385.68457351859,1.346939,433.4675612370434,1.346939,467.5495980622309,1.346939,491.4710563833967,1.346939,508.7548162638187,1.346939,521.9638512588643,1.346939,532.7232059847496,1.346939,541.9971981575331,1.346939,550.3414838637476,1.346939,558.0740185303849,1.346939,565.3785093481528,1.346939,572.363741103591,1.346939,579.0966992683907,1.346939,585.6208298183037,1.346939,591.9660631389911,1.346939,598.1543289808797,1.346939,604.2026164150341,1.346939,610.1246984062543,1.346939,615.9321278101846,1.346939,621.6348328913364,1.346939,627.2414898260238,1.346939,632.7597684832514,1.346939,638.1965040783437,1.346939,643.5578237480654,1.346939,648.8492443697064,1.346939,654.0757510261479,1.346939,659.2418617205502,1.346939,664.3516818254411
1.387755,82.02119895034707,1.387755,124.9473399317062,1.387755,183.1757518670184,1.387755,253.8237439674349,1.387755,326.5210181131551,1.387755,389.9249944091555,1.387755,438.4988215320495,1.387755,473.0331048688958,1.387755,497.1439026863568,1.387755,514.4520879957445,1.387755,527.5951348132305,1.387755,538.2442839700437,1.387755,547.3896916905124,1.387755,555.6005712107109,1.387755,563.2016541833689,1.387755,570.3798148793214,1.387755,577.2451491291544,1.387755,583.8650211885852,1.387755,590.2828026050435,1.387755,596.5281412066211,1.387755,602.6225997829614,1.387755,608.5827773552993,1.387755,614.4220631791798,1.387755,620.1516460030259,1.387755,625.7811147405176,1.387755,631.3188321416806,1.387755,636.772179853868,1.387755,642.1477285273952,1.387755,647.4513625446782,1.387755,652.688375952893,1.387755,657.8635491228379,1.387755,662.9812117877779,1.387755,668.0452959633927
1.428571,82.45663777016956,1.428571,125.5895829829834,1.428571,184.2779088290818,1.428571,255.7387047937374,1.428571,329.4945083956005,1.428571,393.9168897857282,1.428571,443.2359475059482,1.428571,478.1938302825014,1.428571,502.4782966048861,1.428571,519.8037377163982,1.428571,532.8787371134696,1.428571,543.4185350590456,1.428571,552.4377977182922,1.428571,560.5185571224639,1.428571,567.9918781830869,1.428571,575.0475590466012,1.428571,581.7968691407515,1.428571,588.3074734034244,1.428571,594.6226243844663,1.428571,600.7716663714725,1.428571,606.7757721054841,1.428571,612.6511478990265,1.428571,618.4107961478574,1.428571,624.0655409992277,1.428571,629.6246332507853,1.428571,635.0961246043672,1.428571,640.487111623652,1.428571,645.8039040324942,1.428571,651.0521474166826,1.428571,656.236917140864,1.428571,661.3627931072205,1.428571,666.4339210494945,1.428571,671.4540638730238
1.469388,82.8826550950255,1.469388,126.207573946027,1.469388,185.3236417775219,1.469388,257.5450024338517,1.469388,332.2963534466278,1.469388,397.6793342554399,1.469388,447.7010397263119,1.469388,483.0560489072396,1.469388,507.5000603952089,1.469388,524.8366916582588,1.469388,537.8423779305239,1.469388,548.2742568269861,1.469388,557.170257330744,1.469388,565.1245028338361,1.469388,572.473995910939,1.469388,579.4112355732718,1.469388,586.048541384895,1.469388,592.4538108307202,1.469388,598.6701402215273,1.469388,604.726541788674,1.469388,610.6438064496634,1.469388,616.4377345717203,1.469388,622.1209413122857,1.469388,627.7038879839016,1.469388,633.1954903605084,1.469388,638.6034930084028,1.469388,643.9347157348861,1.469388,649.1952040105625,1.469388,654.3903735778933,1.469388,659.5250859923735,1.469388,664.6037255320865,1.469388,669.6302586982491,1.469388,674.6082839410956
1.510204,83.30015204948366,1.510204,126.8036140621629,1.510204,186.3180440352662,1.510204,259.2518248162118,1.510204,334.9401811934057,1.510204,401.2297523022522,1.510204,451.9143524995249,1.510204,487.6420069912372,1.510204,512.23281457613,1.510204,529.5755119690552,1.510204,542.5112647766653,1.510204,552.837101445106,1.510204,561.6130259283734,1.510204,569.4445794009335,1.510204,576.6743287481178,1.510204,583.4972695044351,1.510204,590.0266605810122,1.510204,596.3305727314735,1.510204,602.4519151797225,1.510204,608.4193574301889,1.510204,614.2532934473053,1.510204,619.9691212680182,1.510204,625.5790706872066,1.510204,631.0932437622748,1.510204,636.5202258059251,1.510204,641.867459358957,1.510204,647.141485024989,1.510204,652.3481055560629,1.510204,657.4925040994077,1.510204,662.579333809796,1.510204,667.6127886194031,1.510204,672.5966609129505,1.510204,677.5343896192961
1.55102,83.70992153482571,1.55102,127.3797366562381,1.55102,187.2656550910936,1.55102,260.8674419430762,1.55102,337.4383687621356,1.55102,404.5840673141007,1.55102,455.8944465030028,1.55102,491.9720904376346,1.55102,516.6981671882096,1.55102,534.0426104286992,1.55102,546.9083320104157,1.55102,557.1303397311018,1.55102,565.7895877501933,1.55102,573.5024023455857,1.55102,580.6165677265785,1.55102,587.3293887713378,1.55102,593.7549643648692,1.55102,599.9614870729409,1.55102,605.9916537232194,1.55102,611.873780110801,1.55102,617.6278601623521,1.55102,623.2688908753976,1.55102,628.8087203956682,1.55102,634.2570965605831,1.55102,639.6222799455794,1.55102,644.9114171065357,1.55102,650.1307794945545,1.55102,655.2859252123598,1.55102,660.3818148928714,1.55102,665.4228990703848,1.55102,670.4131869002675,1.55102,675.3563019909626,1.55102,680.255528853045
1.591837,84.11266202619234,1.591837,127.9377433984518,1.591837,188.1705297769007,1.591837,262.3993089368776,1.591837,339.802167339352,1.591837,407.7568375575397,1.591837,459.6583347473899,1.591837,496.0649849755549,1.591837,520.9158922975748,1.591837,538.258447430575,1.591837,551.0544607058761,1.591837,561.1751012916984,1.591837,569.7212098712904,1.591837,577.3193040622702,1.591837,584.3220630453562,1.591837,590.9289295989186,1.591837,597.2547534748284,1.591837,603.3678044901757,1.591837,609.3105465534275,1.591837,615.1109341996741,1.591837,620.7885607653694,1.591837,626.3580254118568,1.591837,631.8307998184224,1.591837,637.2162837796571,1.591837,642.5224197508417,1.591837,647.7560650435568,1.591837,652.9232286376861,1.591837,658.0292305023886,1.591837,663.0788150459616,1.591837,668.0762362121899,1.591837,673.0253241336571,1.591837,677.929539114879,1.591837,682.7920164402889
1.632653,84.50899081975977,1.632653,128.4792351576249,1.632653,189.0362980181154,1.632653,263.8541568694719,1.632653,342.0418147087563,1.632653,410.7613810216353,1.632653,463.2216178683586,1.632653,499.937824616357,1.632653,524.9040944545637,1.632653,542.2417137891731,1.632653,554.9686778333499,1.632653,564.9905903407071,1.632653,573.4271735980415,1.632653,580.9145796515966,1.632653,587.8100832419949,1.632653,594.3151080000391,1.632653,600.5451746525631,1.632653,606.5685917736504,1.632653,612.4275739537446,1.632653,618.1497098121339,1.632653,623.7541936336016,1.632653,629.2552314920852,1.632653,634.6639249447012,1.632653,639.989332802046,1.632653,645.2390866884595,1.632653,650.4197619232134,1.632653,655.5371120821536,1.632653,660.5962258037789,1.632653,665.6016377696586,1.632653,670.557411508421,1.632653,675.4672039786171,1.632653,680.3343177076863,1.632653,685.1617439676661
1.673469,84.89945516904852,1.673469,129.0056382175885,1.673469,189.8662163676675,1.673469,265.2380726008561,1.673469,344.1666361820801,1.673469,413.6098892393489,1.673469,466.5986085230402,1.673469,503.6063281992137,1.673469,528.6793592297948,1.673469,546.0094960040401,1.673469,558.6683359959119,1.673469,568.5942791049264,1.673469,576.9249805316981,1.673469,584.3057046080964,1.673469,591.0980435329519,1.673469,597.5052578886751,1.673469,603.6434677449325,1.673469,609.5809872663717,1.673469,615.3597688697434,1.673469,621.0070330328772,1.673469,626.5415782406258,1.673469,631.9772234627256,1.673469,637.3247073809135,1.673469,642.5927555452392,1.673469,647.7886965271995,1.673469,652.9188312617057,1.673469,657.9886652417725,1.673469,663.0030627525946,1.673469,667.9663553590891,1.673469,672.8824224132024,1.673469,677.7547535727516,1.673469,682.5864991087033,1.673469,687.3805114648178
1.714286,85.2845416594558,1.714286,129.5182265688327,1.714286,190.6632124696906,1.714286,266.5565689018256,1.714286,346.1851348956562,1.714286,416.3135306313872,1.714286,469.8024451981424,1.714286,507.0849243708311,1.714286,532.2568904366534,1.714286,549.5774260010992,1.714286,562.1692752382896,1.714286,572.0020808686446,1.714286,580.2305358980353,1.714286,587.5085275042607,1.714286,594.2017069985995,1.714286,600.5150400056584,1.714286,606.5651817020396,1.714286,612.4204233487487,1.714286,618.1224453689049,1.714286,623.6980999024078,1.714286,629.1657942768629,1.714286,634.5389673125492,1.714286,639.8280027483048,1.714286,645.0413010812381,1.714286,650.1858959457927,1.714286,655.2678217295414,1.714286,660.2923433105037,1.714286,665.2641076816464,1.714286,670.1872499366684,1.714286,675.0654714871605,1.714286,679.9021005326207,1.714286,684.7001405551342,1.714286,689.4623102843939
1.755102,85.6646841481011,1.755102,130.018140963724,1.755102,191.4299193883946,1.755102,267.8146406377395,1.755102,348.1050657896739,1.755102,418.8825365464207,1.755102,472.8451882134611,1.755102,510.3868580952249,1.755102,535.6506278861293,1.755102,552.959816678181,1.755102,565.4859686456593,1.755102,575.2285047946289,1.755102,583.3583117095434,1.755102,590.5374406625308,1.755102,597.1353620197037,1.755102,603.3586254665024,1.755102,609.3243636688769,1.755102,615.1008205822981,1.755102,620.7293974097811,1.755102,626.2365794413918,1.755102,631.640388607119,1.755102,636.9538912827123,1.755102,642.1871247014489,1.755102,647.3481728499569,1.755102,652.4437827553187,1.755102,657.4797302202766,1.755102,662.4610470358375,1.755102,667.3921699750199,1.755102,672.2770442799716,1.755102,677.1191996049658,1.755102,681.921808459475,1.755102,686.6877329151963,1.755102,691.4195630017794
1.795918,86.04027051473442,1.795918,130.5064014458528,1.795918,192.1687244490285,1.795918,269.0168396565883,1.795918,349.9335333371879,1.795918,421.3263147814595,1.795918,475.7379438905951,1.795918,513.5243231653764,1.795918,538.8733872823765,1.795918,556.1697758888755,1.795918,568.6316455035062,1.795918,578.2867873818321,1.795918,586.3214920045693,1.795918,593.4055314107399,1.795918,599.9119789009,1.795918,606.0488571935582,1.795918,611.9337247459687,1.795918,617.6347573867583,1.795918,623.1930720815683,1.795918,628.6347901476346,1.795918,633.9775547616399,1.795918,639.234068124484,1.795918,644.4140297556884,1.795918,649.5252158859855,1.795918,654.5740953775,1.795918,659.5661934526443,1.795918,664.5063163342083,1.795918,669.398697601045,1.795918,674.247099189917,1.795918,679.0548850875779,1.795918,683.8250777748169,1.795918,688.5604031748175,1.795918,693.2633275083938
1.836735,86.41164665393546,1.836735,130.9839356681467,1.836735,192.8817771188765,1.836735,270.1672945970304,1.836735,351.6770213889798,1.836735,423.6534871452556,1.836735,478.4909103068052,1.836735,516.50851787755,1.836735,541.9369268403898,1.836735,559.2193492330381,1.836735,571.6184380587829,1.836735,581.1890426721128,1.836735,589.1320941972176,1.836735,596.1247089528347,1.836735,602.5433416096687,1.836735,608.5973859667207,1.836735,614.404779879543,1.836735,620.0336133683755,1.836735,625.5247160286762,1.836735,630.9038492250501,1.836735,636.1882847196408,1.836735,641.390369222668,1.836735,646.51947356623,1.836735,651.5830750947034,1.836735,656.5873729814055,1.836735,661.537649850287,1.836735,666.4384938126028,1.836735,671.2939421889905,1.836735,676.1075800477923,1.836735,680.882611675882,1.836735,685.6219150558563,1.836735,690.3280850884946,1.836735,695.0034689387531
1.877551,86.77912814780122,1.877551,131.4515711157989,1.877551,193.5710274191006,1.877551,271.2697706778371,1.877551,353.3414727009958,1.877551,425.871983258565,1.877551,481.1134806496242,1.877551,519.3497552899712,1.877551,544.8520630459594,1.877551,562.1195751067042,1.877551,574.4574465872182,1.877551,583.9463362435384,1.877551,591.8011146439167,1.877551,598.7058510514768,1.877551,605.0401954334969,1.877551,611.0148189473557,1.877551,616.747997166749,1.877551,622.3077193372955,1.877551,627.7345261234359,1.877551,633.0538238646755,1.877551,638.2825207598404,1.877551,643.4326169843173,1.877551,648.513163829687,1.877551,653.5313486470445,1.877551,658.493109356671,1.877551,663.4034938830724,1.877551,668.2668795714377,1.877551,673.0871142902521,1.877551,677.8676125346772,1.877551,682.6114247105342,1.877551,687.3212896806162,1.877551,691.9996762961571,1.877551,696.6488172672207
1.918367,87.14299490135271,1.918367,131.9100579011637,1.918367,194.2382449781082,1.918367,272.3277030867873,1.918367,354.9323357554484,1.918367,427.9890976667818,1.918367,483.6143084785786,1.918367,522.0575357507628,1.918367,547.6287498928837,1.918367,564.8806026412371,1.918367,577.1588595721407,1.918367,586.5688071564482,1.918367,594.3385882718587,1.918367,601.1588705507806,1.918367,607.412319487173,1.918367,613.3107973985203,1.918367,618.9728801388458,1.918367,624.4664436062036,1.918367,629.8317393179722,1.918367,635.0938242583328,1.918367,640.2692513031634,1.918367,645.3696832264313,1.918367,650.4038609739415,1.918367,655.3786907629808,1.918367,660.2998576112909,1.918367,665.1721825246183,1.918367,669.9998392883962,1.918367,674.7864929731903,1.918367,679.5353936374248,1.918367,684.2494434628163,1.918367,688.9312474085715,1.918367,693.5831530890181,1.918367,698.207283202929
1.959184,87.50350086958757,1.959184,132.3600750457479,1.959184,194.8850385578479,1.959184,273.344230386695,1.959184,356.4546115146975,1.959184,430.0115469116772,1.959184,486.0013725919265,1.959184,524.6406181729986,1.959184,550.2761556797384,1.959184,567.511766713445,1.959184,579.7320333441659,1.959184,589.0657515275724,1.959184,596.7537073574407,1.959184,603.4928341250377,1.959184,609.6686453789348,1.959184,615.4941152425675,1.959184,621.088086199077,1.959184,626.5183103057307,1.959184,631.8247508395373,1.959184,637.0321216794663,1.959184,642.1566288870955,1.959184,647.2096070538381,1.959184,652.1994959509524,1.959184,657.1329294321688,1.959184,662.0153478341481,1.959184,666.851352871805,1.959184,671.644921810841,1.959184,676.3995434051608,1.959184,681.1183092375753,1.959184,685.8039787482038,1.959184,690.4590280372481,1.959184,695.0856881273527,1.959184,699.6859759876319
2,87.86087566236507,2,132.8022384116499,2,195.5128731190608,2,274.3222240543205,2,357.912895221912,2,431.9455209781037,2,488.2820357396035,2,527.1070845724522,2,552.8027324108244,2,570.0216614074299,2,582.1855688989384,2,591.4457021063411,2,599.0548969986704,2,605.716040202572,2,611.8173372020442,2,617.5728008084257,2,623.1015098710269,2,628.4710839249465,2,633.7211998507032,2,638.8762351202031,2,643.9520576607944,2,648.9596831133579,2,653.9072591675468,2,658.8011559526169,2,663.6465771843907,2,668.4479127374275,2,673.2089502126781,2,677.9330083414479,2,682.6230260063107,2,687.2816252062632,2,691.9111580503218,2,696.5137434441716,2,701.0912967449467
