gm_id (L_var=3.5e-07) X,gm_id (L_var=3.5e-07) Y,gm_id (L_var=4.5e-07) X,gm_id (L_var=4.5e-07) Y,gm_id (L_var=5.5e-07) X,gm_id (L_var=5.5e-07) Y,gm_id (L_var=6.5e-07) X,gm_id (L_var=6.5e-07) Y,gm_id (L_var=7.5e-07) X,gm_id (L_var=7.5e-07) Y,gm_id (L_var=8.5e-07) X,gm_id (L_var=8.5e-07) Y,gm_id (L_var=9.5e-07) X,gm_id (L_var=9.5e-07) Y,gm_id (L_var=1.05e-06) X,gm_id (L_var=1.05e-06) Y,gm_id (L_var=1.15e-06) X,gm_id (L_var=1.15e-06) Y,gm_id (L_var=1.25e-06) X,gm_id (L_var=1.25e-06) Y,gm_id (L_var=1.35e-06) X,gm_id (L_var=1.35e-06) Y,gm_id (L_var=1.45e-06) X,gm_id (L_var=1.45e-06) Y,gm_id (L_var=1.55e-06) X,gm_id (L_var=1.55e-06) Y,gm_id (L_var=1.65e-06) X,gm_id (L_var=1.65e-06) Y,gm_id (L_var=1.75e-06) X,gm_id (L_var=1.75e-06) Y,gm_id (L_var=1.85e-06) X,gm_id (L_var=1.85e-06) Y,gm_id (L_var=1.95e-06) X,gm_id (L_var=1.95e-06) Y,gm_id (L_var=2.05e-06) X,gm_id (L_var=2.05e-06) Y,gm_id (L_var=2.15e-06) X,gm_id (L_var=2.15e-06) Y,gm_id (L_var=2.25e-06) X,gm_id (L_var=2.25e-06) Y,gm_id (L_var=2.35e-06) X,gm_id (L_var=2.35e-06) Y,gm_id (L_var=2.45e-06) X,gm_id (L_var=2.45e-06) Y,gm_id (L_var=2.55e-06) X,gm_id (L_var=2.55e-06) Y,gm_id (L_var=2.65e-06) X,gm_id (L_var=2.65e-06) Y,gm_id (L_var=2.75e-06) X,gm_id (L_var=2.75e-06) Y,gm_id (L_var=2.85e-06) X,gm_id (L_var=2.85e-06) Y,gm_id (L_var=2.95e-06) X,gm_id (L_var=2.95e-06) Y,gm_id (L_var=3.05e-06) X,gm_id (L_var=3.05e-06) Y,gm_id (L_var=3.15e-06) X,gm_id (L_var=3.15e-06) Y,gm_id (L_var=3.25e-06) X,gm_id (L_var=3.25e-06) Y,gm_id (L_var=3.35e-06) X,gm_id (L_var=3.35e-06) Y,gm_id (L_var=3.45e-06) X,gm_id (L_var=3.45e-06) Y,gm_id (L_var=3.55e-06) X,gm_id (L_var=3.55e-06) Y
0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan
0.8163265,6.855645687629719,0.8163265,6.945446720968444,0.8163265,6.842978092372426,0.8163265,6.722154014141799,0.8163265,6.617634480278864,0.8163265,6.532143802625805,0.8163265,6.46250035754633,0.8163265,6.405234382391366,0.8163265,6.357560779879647,0.8163265,6.317379204498306,0.8163265,6.283120065953864,0.8163265,6.253602912152609,0.8163265,6.227930105183515,0.8163265,6.205410658498777,0.8163265,6.185506089822523,0.8163265,6.167791741910524,0.8163265,6.151928906408963,0.8163265,6.137644526038205,0.8163265,6.124716255244722,0.8163265,6.112961344875618,0.8163265,6.102228282672969,0.8163265,6.092390439805257,0.8163265,6.083341192490975,0.8163265,6.074990139271503,0.8163265,6.067260140205335,0.8163265,6.060084978637634,0.8163265,6.05340749898309,0.8163265,6.047178111755067,0.8163265,6.04135358437665,0.8163265,6.035896056210899,0.8163265,6.030772230883279,0.8163265,6.025952709830499,0.8163265,6.021411439131874
0.8571429,5.898920446653387,0.8571429,5.988530393437039,0.8571429,5.923721660878003,0.8571429,5.840196682390766,0.8571429,5.766358120200407,0.8571429,5.705388584594465,0.8571429,5.655471751621486,0.8571429,5.614310357021226,0.8571429,5.579989428714011,0.8571429,5.551038306698691,0.8571429,5.526345838919045,0.8571429,5.505070271434508,0.8571429,5.486568345846706,0.8571429,5.470343215091958,0.8571429,5.456006802266343,0.8571429,5.443252599232094,0.8571429,5.431835897216046,0.8571429,5.421559303206092,0.8571429,5.412262032085404,0.8571429,5.403811913808643,0.8571429,5.396099368276961,0.8571429,5.389032818551027,0.8571429,5.382535164964365,0.8571429,5.376541049001089,0.8571429,5.370994710585411,0.8571429,5.365848295374876,0.8571429,5.361060506397886,0.8571429,5.356595521501395,0.8571429,5.352422117722629,0.8571429,5.348512958047556,0.8571429,5.344844006589011,0.8571429,5.341394046066864,0.8571429,5.338144277350711
0.8979592,5.160884386569886,0.8979592,5.249097815158777,0.8979592,5.210370660471328,0.8979592,5.153015362491711,0.8979592,5.100824795349254,0.8979592,5.057220650190212,0.8979592,5.021312198228735,0.8979592,4.991611916193214,0.8979592,4.966810470009884,0.8979592,4.945877641291505,0.8979592,4.928024105173408,0.8979592,4.912646560970954,0.8979592,4.899281261256823,0.8979592,4.887568626529146,0.8979592,4.877227099351615,0.8979592,4.868033963880176,0.8979592,4.859811257614051,0.8979592,4.852415371958292,0.8979592,4.845729322611037,0.8979592,4.839656958122338,0.8979592,4.834118582861942,0.8979592,4.829047619058996,0.8979592,4.824388037988671,0.8979592,4.820092365177414,0.8979592,4.816120117662875,0.8979592,4.812436569277649,0.8979592,4.809011767124812,0.8979592,4.805819742042076,0.8979592,4.802837870112734,0.8979592,4.800046352720293,0.8979592,4.797427790346458,0.8979592,4.794966831036745,0.8979592,4.792649878751014
0.9387755,4.578650405898531,0.9387755,4.664837652630107,0.9387755,4.644305393521575,0.9387755,4.605512956112823,0.9387755,4.568796460809822,0.9387755,4.537668503255647,0.9387755,4.511862373254864,0.9387755,4.490451674765971,0.9387755,4.472551676764505,0.9387755,4.45744320140424,0.9387755,4.444565404908669,0.9387755,4.433484973871898,0.9387755,4.42386655218407,0.9387755,4.415449003048859,0.9387755,4.408027332047615,0.9387755,4.40143916519889,0.9387755,4.395554684987829,0.9387755,4.390269133672718,0.9387755,4.385497206289332,0.9387755,4.381168831794535,0.9387755,4.377225975691552,0.9387755,4.373620197457876,0.9387755,4.370310768952961,0.9387755,4.367263212625277,0.9387755,4.364448156251114,0.9387755,4.361840428243554,0.9387755,4.35941833728524,0.9387755,4.357163094336229,0.9387755,4.355058345492133,0.9387755,4.353089791817395,0.9387755,4.351244877931049,0.9387755,4.349512535329362,0.9387755,4.347882969584656
0.9795918,4.109174197878395,0.9795918,4.193036024088316,0.9795918,4.18537711889194,0.9795918,4.159979831117278,0.9795918,4.134529975025574,0.9795918,4.112539157155386,0.9795918,4.094163306261132,0.9795918,4.078869695338573,0.9795918,4.066075779099379,0.9795918,4.055285692262914,0.9795918,4.046103661447477,0.9795918,4.038219774609012,0.9795918,4.031392235651697,0.9795918,4.02543186516309,0.9795918,4.020189775405233,0.9795918,4.015547906500037,0.9795918,4.011411862521259,0.9795918,4.007705514849786,0.9795918,4.004366935771868,0.9795918,4.001345324056147,0.9795918,3.998598667995736,0.9795918,3.996091957170805,0.9795918,3.993795803904685,0.9795918,3.991685372205303,0.9795918,3.98973953895292,0.9795918,3.987940231751908,0.9795918,3.98627190217416,0.9795918,3.984721103560741,0.9795918,3.98327615018887,0.9795918,3.981926840232986,0.9795918,3.980664229110092,0.9795918,3.979480442898847,0.9795918,3.978368523847955
1.020408,3.723048949212366,1.020408,3.804470476514385,1.020408,3.806068903612708,1.020408,3.790523997439508,1.020408,3.773442238370177,1.020408,3.758280225066433,1.020408,3.745482474528082,1.020408,3.73479683628531,1.020408,3.725859702268813,1.020408,3.718338584914736,1.020408,3.711959307411488,1.020408,3.706503330309127,1.020408,3.701798414988914,1.020408,3.69770905301817,1.020408,3.694128316564103,1.020408,3.690971360238101,1.020408,3.688170387764972,1.020408,3.685670804721124,1.020408,3.683428292678161,1.020408,3.68140658444289,1.020408,3.679575767417013,1.020408,3.677910983294695,1.020408,3.676391425293968,1.020408,3.674999559421833,1.020408,3.673720515240961,1.020408,3.67254160564785,1.020408,3.671451945502901,1.020408,3.670442146542105,1.020408,3.669504071581364,1.020408,3.668630635142793,1.020408,3.667815640685816,1.020408,3.66705364690214,1.020408,3.666339857241601
1.061224,3.39994973451933,1.061224,3.478917099053141,1.061224,3.487277251012049,1.061224,3.479114598361865,1.061224,3.468368163416106,1.061224,3.458409309204352,1.061224,3.449881092038867,1.061224,3.442734557307916,1.061224,3.436767571904884,1.061224,3.431769414783874,1.061224,3.427557190997041,1.061224,3.423981322552396,1.061224,3.420922286191887,1.061224,3.418285383543358,1.061224,3.415995677872109,1.061224,3.413993703800588,1.061224,3.412232029011996,1.061224,3.410672572051433,1.061224,3.409284537158886,1.061224,3.408042832554252,1.061224,3.406926859573997,1.061224,3.405919583294699,1.061224,3.405006815927479,1.061224,3.404176661035941,1.061224,3.403419079638858,1.061224,3.402725549100754,1.061224,3.402088793057676,1.061224,3.401502566070464,1.061224,3.400961480725741,1.061224,3.400460867886829,1.061224,3.399996663011804,1.061224,3.399565313107914,1.061224,3.39916370013028
1.102041,3.125566443639221,1.102041,3.202120005806032,1.102041,3.215485594538361,1.102041,3.212947450769663,1.102041,3.207080674733061,1.102041,3.201155621383478,1.102041,3.19595246038564,1.102041,3.191571513766837,1.102041,3.187931685206315,1.102041,3.184914546733158,1.102041,3.182406909770081,1.102041,3.180312147281025,1.102041,3.178551382897298,1.102041,3.177061489726714,1.102041,3.175792346266689,1.102041,3.174704217766381,1.102041,3.173765532591322,1.102041,3.172951091286056,1.102041,3.172240662210434,1.102041,3.171617894976289,1.102041,3.171069484540876,1.102041,3.170584528717167,1.102041,3.170154033279621,1.102041,3.169770529180383,1.102041,3.169427774883852,1.102041,3.169120523473967,1.102041,3.168844339252283,1.102041,3.16859545234839,1.102041,3.168370642699703,1.102041,3.168167146865981,1.102041,3.167982582713022,1.102041,3.167814888170339,1.102041,3.167662271144278
1.142857,2.889605222884325,1.142857,2.963813421866473,1.142857,2.980922618240424,1.142857,2.98273124335987,1.142857,2.98067910588594,1.142857,2.977928407360264,1.142857,2.975353768891848,1.142857,2.973166451531862,1.142857,2.971377338172958,1.142857,2.969938970877388,1.142857,2.968792180307039,1.142857,2.967881604353044,1.142857,2.967160177548294,1.142857,2.966589563380063,1.142857,2.966139177520428,1.142857,2.965784853261658,1.142857,2.965507556559571,1.142857,2.965292287071452,1.142857,2.965127188727576,1.142857,2.965002850156923,1.142857,2.964911762537457,1.142857,2.964847902317234,1.142857,2.96480641066494,1.142857,2.964783346926368,1.142857,2.964775498385262,1.142857,2.964780232805585,1.142857,2.964795383528776,1.142857,2.964819159427283,1.142857,2.96485007392218,1.142857,2.964886888699272,1.142857,2.964928568821827,1.142857,2.964974246731625,1.142857,2.965023193222533
1.183673,2.684496337955061,1.183673,2.756441074850412,1.183673,2.776368836164045,1.183673,2.781576064202639,1.183673,2.782543124755871,1.183673,2.782322005224788,1.183673,2.781851598522512,1.183673,2.781426289980078,1.183673,2.781127628085744,1.183673,2.780963376243871,1.183673,2.780916740098579,1.183673,2.780964914713863,1.183673,2.781086041339526,1.183673,2.781261492985736,1.183673,2.781476259764026,1.183673,2.781718612426595,1.183673,2.781979551660452,1.183673,2.782252253016281,1.183673,2.782531583742261,1.183673,2.782813709441732,1.183673,2.783095784942952,1.183673,2.783375716025469,1.183673,2.783651977680977,1.183673,2.783923476201398,1.183673,2.784189444707001,1.183673,2.784449363977431,1.183673,2.784702902358475,1.183673,2.784949870041205,1.183673,2.785190184183992,1.183673,2.785423842235389,1.183673,2.785650901480166,1.183673,2.785871463324917,1.183673,2.786085661207056
1.22449,2.50455416838276,1.22449,2.574322631191999,1.22449,2.596378036268057,1.22449,2.604266722943214,1.22449,2.607647499977503,1.22449,2.609463034829249,1.22449,2.610694768877917,1.22449,2.611699644448144,1.22449,2.612613938858938,1.22449,2.613488779641827,1.22449,2.614340937031357,1.22449,2.615173549856235,1.22449,2.615984935403403,1.22449,2.616772296652877,1.22449,2.617533166423597,1.22449,2.618265853920248,1.22449,2.618969473920223,1.22449,2.61964382343041,1.22449,2.620289222261521,1.22449,2.620906364464454,1.22449,2.621496195918438,1.22449,2.62205981978563,1.22449,2.622598426417216,1.22449,2.623113242942366,1.22449,2.623605497969671,1.22449,2.624076397558315,1.22449,2.624527109427611,1.22449,2.624958753099336,1.22449,2.625372394257585,1.22449,2.625769042067933,1.22449,2.626149648542338,1.22449,2.626515109290836,1.22449,2.626866265187844
1.265306,2.345423920149044,1.265306,2.413104036398726,1.265306,2.436762345998608,1.265306,2.446780715912488,1.265306,2.452106413429799,1.265306,2.45557535907501,1.265306,2.458195662403545,1.265306,2.460371351038808,1.265306,2.462281306358379,1.265306,2.464010936962154,1.265306,2.465603795792064,1.265306,2.467083856008193,1.265306,2.468465713126984,1.265306,2.469759387273919,1.265306,2.470972595135454,1.265306,2.472111814902224,1.265306,2.473182776770265,1.265306,2.474190684898353,1.265306,2.47514031797775,1.265306,2.476036077879325,1.265306,2.476882018059408,1.265306,2.477681865349712,1.265306,2.478439040388146,1.265306,2.479156678261663,1.265306,2.479837649452633,1.265306,2.480484580696944,1.265306,2.481099875296722,1.265306,2.48168573251697,1.265306,2.482244165816985,1.265306,2.48277701977847,1.265306,2.483285985678759,1.265306,2.483772615719344,1.265306,2.484238335960166
1.306122,2.203710821861117,1.306122,2.269388766103334,1.306122,2.294245598879753,1.306122,2.305962658177708,1.306122,2.312864819202275,1.306122,2.317684742166994,1.306122,2.321445442406737,1.306122,2.324586217211558,1.306122,2.327319185261526,1.306122,2.329756971267232,1.306122,2.331964610610143,1.306122,2.333982903284627,1.306122,2.335839657339625,1.306122,2.33755533514229,1.306122,2.33914597449666,1.306122,2.340624744071064,1.306122,2.342002802724868,1.306122,2.343289799152886,1.306122,2.344494182460878,1.306122,2.3456234106461,1.306122,2.346684101564041,1.306122,2.347682149463138,1.306122,2.348622819273219,1.306122,2.349510825309661,1.306122,2.350350398241897,1.306122,2.351145342724438,1.306122,2.351899087318833,1.306122,2.352614727906821,1.306122,2.353295065537798,1.306122,2.353942639484396,1.306122,2.354559756157632,1.306122,2.355148514437636,1.306122,2.355710827897718
1.346939,2.076726676995922,1.346939,2.140485560167139,1.346939,2.166225361824753,1.346939,2.179300002850804,1.346939,2.187485207093623,1.346939,2.193414315731071,1.346939,2.198116444978854,1.346939,2.202057020226524,1.346939,2.205474064616501,1.346939,2.208501850188309,1.346939,2.211222697200159,1.346939,2.213691047567944,1.346939,2.215945478817041,1.346939,2.218014998907784,1.346939,2.219922476526539,1.346939,2.221686586273429,1.346939,2.223322963712509,1.346939,2.224844929104557,1.346939,2.226263968265886,1.346939,2.227590071123904,1.346939,2.228831982711635,1.346939,2.229997397206199,1.346939,2.231093112750101,1.346939,2.23212515781868,1.346939,2.233098896022292,1.346939,2.234019114005392,1.346939,2.234890095768018,1.346939,2.235715685890661,1.346939,2.236499343579312,1.346939,2.237244189050446,1.346939,2.237953043482916,1.346939,2.238628463540531,1.346939,2.239272771293419
1.387755,1.962313102997473,1.387755,2.024232341175187,1.387755,2.050606248387214,1.387755,2.064765408730255,1.387755,2.07399730413849,1.387755,2.080840077690238,1.387755,2.086322303062725,1.387755,2.090928382795393,1.387755,2.094916438004262,1.387755,2.098437947848017,1.387755,2.101589154768329,1.387755,2.104435582252999,1.387755,2.107024608064556,1.387755,2.109392253710879,1.387755,2.111567012938912,1.387755,2.113572106452758,1.387755,2.115426874241256,1.387755,2.117147680419762,1.387755,2.11874853244505,1.387755,2.120241525781179,1.387755,2.121637176746741,1.387755,2.12294468013211,1.387755,2.12417211377899,1.387755,2.125326604195037,1.387755,2.126414462555931,1.387755,2.127441297598649,1.387755,2.128412110115588,1.387755,2.129331372577366,1.387755,2.130203096598515,1.387755,2.131030890377473,1.387755,2.131818007810749,1.387755,2.132567390652884,1.387755,2.133281704839022
1.428571,1.858715764370649,1.428571,1.918870839603235,1.428571,1.945680837792555,1.428571,1.960703762406811,1.428571,1.970790061096459,1.428571,1.978386815752076,1.428571,1.984517018857521,1.428571,1.98967840476049,1.428571,1.994144549675552,1.428571,1.998080564300336,1.428571,2.001593892458547,1.428571,2.004759060359014,1.428571,2.007630642822676,1.428571,2.010250425024858,1.428571,2.012651540365683,1.428571,2.014860970179333,1.428571,2.01690112614501,1.428571,2.01879090143007,1.428571,2.020546402342744,1.428571,2.022181479616889,1.428571,2.023708128305804,1.428571,2.02513679761945,1.428571,2.026476636463204,1.428571,2.027735691419791,1.428571,2.02892106852365,1.428571,2.03003906683016,1.428571,2.031095289618906,1.428571,2.032094737615439,1.428571,2.033041887599358,1.428571,2.033940759032475,1.428571,2.034794970795708,1.428571,2.035607789709331,1.428571,2.036382172191315
1.469388,1.764493177275094,1.469388,1.822955622475717,1.469388,1.850043002118482,1.469388,1.865749699314883,1.469388,1.876532599325308,1.469388,1.884751779837377,1.469388,1.891420821645295,1.469388,1.897046300594625,1.469388,1.901913504741377,1.469388,1.90619827241407,1.469388,1.910017028362604,1.469388,1.913451598958338,1.469388,1.916562439557595,1.469388,1.91939607043898,1.469388,1.921989452357295,1.469388,1.924372678885913,1.469388,1.926570710476249,1.469388,1.928604543469119,1.469388,1.93049203296311,1.469388,1.932248494727293,1.469388,1.933887159975513,1.469388,1.935419528077244,1.469388,1.936855645807497,1.469388,1.938204332023091,1.469388,1.939473360730112,1.469388,1.940669611762416,1.469388,1.941799195831514,1.469388,1.942867559032366,1.469388,1.943879570708575,1.469388,1.944839597723008,1.469388,1.945751567542064,1.469388,1.946619022057801,1.469388,1.947445163698551
1.510204,1.678448971370667,1.510204,1.735286481827448,1.510204,1.762523310630979,1.510204,1.778765972114474,1.510204,1.790115013702207,1.510204,1.798847430565757,1.510204,1.805964482044152,1.510204,1.811977992705068,1.510204,1.817181923714379,1.510204,1.821760465642237,1.510204,1.825837198747087,1.510204,1.829499844858876,1.510204,1.832813650703369,1.510204,1.835829018913751,1.510204,1.838586063000451,1.510204,1.841117449546845,1.510204,1.843450252387679,1.510204,1.845607216092087,1.510204,1.847607652542011,1.510204,1.849468100256651,1.510204,1.851202823975694,1.510204,1.852824202496479,1.510204,1.854343035619843,1.510204,1.85576879080822,1.510204,1.85710980382191,1.510204,1.858373443539139,1.510204,1.859566248468911,1.510204,1.86069404061211,1.510204,1.861762021011994,1.510204,1.862774850377878,1.510204,1.863736717452483,1.510204,1.864651397252075,1.510204,1.86552230089148
1.55102,1.599583607095602,1.55102,1.654860209726211,1.55102,1.682142806591716,1.55102,1.698799186000445,1.55102,1.710605704228087,1.55102,1.719760035430028,1.55102,1.727248916774065,1.55102,1.733586532820708,1.55102,1.739073035668497,1.55102,1.743899011992575,1.55102,1.748193686403886,1.55102,1.752049508928841,1.55102,1.755535610021327,1.55102,1.758705562459169,1.55102,1.761602068080069,1.55102,1.764259914648089,1.55102,1.766707924111528,1.55102,1.768970291172307,1.55102,1.771067539033046,1.55102,1.773017225132339,1.55102,1.774834477139523,1.55102,1.776532409449336,1.55102,1.77812245279521,1.55102,1.77961461894547,1.55102,1.781017715788848,1.55102,1.782339523808209,1.55102,1.783586942056615,1.55102,1.784766109754421,1.55102,1.785882508204732,1.55102,1.786941046686338,1.55102,1.787946135209005,1.55102,1.788901746428001,1.55102,1.789811468562266
1.591837,1.527051593377441,1.591837,1.580827863877161,1.591837,1.608072040143867,1.591837,1.625040621222809,1.591837,1.637213709655324,1.591837,1.646713240813495,1.591837,1.654509780077856,1.591837,1.661117543113934,1.591837,1.666840837202227,1.591837,1.671875027063388,1.591837,1.676353724885085,1.591837,1.680373134392984,1.591837,1.684005509846794,1.591837,1.687306996550108,1.591837,1.690322410218972,1.591837,1.693088279453332,1.591837,1.695634866468219,1.591837,1.697987564611127,1.591837,1.700167901140803,1.591837,1.702194280172354,1.591837,1.704082548048362,1.591837,1.705846433063966,1.591837,1.707497893523889,1.591837,1.709047397160824,1.591837,1.710504148044869,1.591837,1.711876272615459,1.591837,1.713170973435192,1.591837,1.714394657157223,1.591837,1.715553041691337,1.591837,1.716651246451097,1.591837,1.717693868740791,1.591837,1.718685048715853,1.591837,1.719628524868851
1.632653,1.46013625739298,1.632653,1.512469530851411,1.632653,1.539606712889197,1.632653,1.556802724365326,1.632653,1.569265869799118,1.632653,1.579045749155392,1.632653,1.58709553791187,1.632653,1.593927601003397,1.632653,1.599848724129631,1.632653,1.605057704940638,1.632653,1.60969149234257,1.632653,1.613849225598623,1.632653,1.617605642819581,1.632653,1.621018957373559,1.632653,1.624135697610639,1.632653,1.626993810812276,1.632653,1.629624738376968,1.632653,1.632054858779179,1.632653,1.63430652719401,1.632653,1.636398847913511,1.632653,1.638348263166282,1.632653,1.64016901149343,1.632653,1.641873490680585,1.632653,1.643472549093671,1.632653,1.644975722189501,1.632653,1.646391426330205,1.632653,1.647727118885368,1.632653,1.648989431410687,1.632653,1.650184281118395,1.632653,1.651316964700907,1.632653,1.652392237706552,1.632653,1.653414382011113,1.632653,1.654387263424615
1.673469,1.398224457047663,1.673469,1.449169045417551,1.673469,1.476143348241552,1.673469,1.493495749373162,1.673469,1.506184289469395,1.673469,1.516189458867362,1.673469,1.524446165085991,1.673469,1.531463401120033,1.673469,1.537549046296944,1.673469,1.542904209128929,1.673469,1.547668293213136,1.673469,1.551942683682788,1.673469,1.555804061336289,1.673469,1.559312279975723,1.673469,1.562515239790363,1.673469,1.565452032689673,1.673469,1.56815505686138,1.673469,1.570651493824429,1.673469,1.572964376317212,1.673469,1.575113383649583,1.673469,1.577115448955502,1.673469,1.578985232339054,1.673469,1.580735495653341,1.673469,1.582377403370993,1.673469,1.583920766805795,1.673469,1.585374244198301,1.673469,1.586745505948747,1.673469,1.588041372018961,1.673469,1.589267926899955,1.673469,1.590430616348362,1.673469,1.591534329201806,1.673469,1.592583466904734,1.673469,1.59358200285371
1.714286,1.340788806554232,1.714286,1.390396206028902,1.714286,1.417162109014364,1.714286,1.434611179545895,1.714286,1.44747026193776,1.714286,1.457653790723546,1.714286,1.466077796775379,1.714286,1.473246672643425,1.714286,1.479468245429844,1.714286,1.484944995831956,1.714286,1.489818039365719,1.714286,1.494190423600566,1.714286,1.498140312682305,1.714286,1.501728836940563,1.714286,1.505004977803039,1.714286,1.508008737730954,1.714286,1.510773281486628,1.714286,1.513326437714993,1.714286,1.515691787838623,1.714286,1.517889478806012,1.714286,1.519936844517824,1.714286,1.52184889044179,1.714286,1.52363867765908,1.714286,1.525317631237566,1.714286,1.526895790550804,1.714286,1.528382014343412,1.714286,1.529784150053427,1.714286,1.531109174591851,1.714286,1.532363312116042,1.714286,1.53355213311006,1.714286,1.534680638168791,1.714286,1.535753329185999,1.714286,1.536774270110018
1.755102,1.287373176962759,1.755102,1.335692263457085,1.755102,1.362212762696389,1.755102,1.379708176091298,1.755102,1.392691122004492,1.755102,1.403012868556576,1.755102,1.411570175509742,1.755102,1.418861845455711,1.755102,1.425194704185113,1.755102,1.430771817651937,1.755102,1.435735386121689,1.755102,1.440189624566058,1.755102,1.444213789348922,1.755102,1.447869976619408,1.755102,1.451208000393737,1.755102,1.45426857305165,1.755102,1.457085462656063,1.755102,1.459687010978117,1.755102,1.462097237245211,1.755102,1.464336663575991,1.755102,1.466422946951318,1.755102,1.46837137248081,1.755102,1.470195244512147,1.755102,1.471906200768248,1.755102,1.473514467381239,1.755102,1.475029067830152,1.755102,1.476457995458986,1.755102,1.47780835690752,1.755102,1.479086492096175,1.755102,1.480298075160956,1.755102,1.481448199800969,1.755102,1.482541451791042,1.755102,1.483581970865017
1.795918,1.237581050554385,1.795918,1.284658261736754,1.795918,1.310903389246392,1.795918,1.328402659653682,1.795918,1.341469641197514,1.795918,1.351895168991793,1.795918,1.360556508082405,1.795918,1.367946077743318,1.795918,1.374368916319607,1.795918,1.38002801438711,1.795918,1.385066126323008,1.795918,1.389588213462594,1.795918,1.393674290460063,1.795918,1.397387153252607,1.795918,1.400777235066633,1.795918,1.403885785711964,1.795918,1.406747035968525,1.795918,1.409389725206849,1.795918,1.411838214758516,1.795918,1.414113322023825,1.795918,1.416232959887702,1.795918,1.418212636226964,1.795918,1.420065850193161,1.795918,1.421804410621346,1.795918,1.423438694591314,1.795918,1.424977859285081,1.795918,1.426430016931247,1.795918,1.427802380261181,1.795918,1.429101384192888,1.795918,1.43033278819825,1.795918,1.43150176286393,1.795918,1.43261296343679,1.795918,1.433670592590301
1.836735,1.191066091714717,1.836735,1.236945595213578,1.836735,1.262891223249801,1.836735,1.280358444276318,1.836735,1.293475407273488,1.836735,1.303975100551411,1.836735,1.312715207331394,1.836735,1.320181131942548,1.836735,1.326675474781285,1.836735,1.332400596070271,1.836735,1.337499354697424,1.836735,1.34207709959585,1.836735,1.346214318012939,1.836735,1.349974277368139,1.836735,1.353407846538778,1.836735,1.356556664093301,1.836735,1.359455302161697,1.836735,1.362132797842571,1.836735,1.36461377174222,1.836735,1.366919267326988,1.836735,1.369067395130716,1.836735,1.371073836434963,1.836735,1.372952243102198,1.836735,1.374714558972415,1.836735,1.37637128092855,1.836735,1.377931672852428,1.836735,1.37940394233129,1.836735,1.380795387598628,1.836735,1.382112520473961,1.836735,1.383361169796949,1.836735,1.384546568898599,1.836735,1.385673429926681,1.836735,1.386746007283235
1.877551,1.147524455179094,1.877551,1.192248303260145,1.877551,1.217875172240501,1.877551,1.23527998562307,1.877551,1.248417766364481,1.877551,1.258966103713248,1.877551,1.267763121056093,1.877551,1.275286710028542,1.877551,1.281836495977138,1.877551,1.287613742613789,1.877551,1.292761032097476,1.877551,1.297383794860379,1.877551,1.30156274591623,1.877551,1.305361427877886,1.877551,1.30883098705187,1.877551,1.312013322351333,1.877551,1.314943242247645,1.877551,1.31764999503221,1.877551,1.320158388727384,1.877551,1.322489632751817,1.877551,1.324661984644423,1.877551,1.326691256140981,1.877551,1.328591215160709,1.877551,1.330373909084136,1.877551,1.3320499274397,1.877551,1.333628617248471,1.877551,1.335118260918323,1.877551,1.336526224201296,1.877551,1.337859080005221,1.877551,1.33912271257783,1.877551,1.340322405625157,1.877551,1.341462917197357,1.877551,1.342548543613093
1.918367,1.106688469045423,1.918367,1.150296740460635,1.918367,1.175589663617382,1.918367,1.192906410402017,1.918367,1.206040006708257,1.918367,1.216614960490797,1.918367,1.225449944410396,1.918367,1.233014950854644,1.918367,1.239606188217133,1.918367,1.245423432521346,1.918367,1.250608665881324,1.918367,1.255267138873891,1.918367,1.259479584244111,1.918367,1.263309650807358,1.918367,1.266808625707719,1.918367,1.270018557100276,1.918367,1.272974398779906,1.918367,1.275705535109831,1.918367,1.278236899065476,1.918367,1.280589813703318,1.918367,1.282782639448609,1.918367,1.284831281040085,1.918367,1.286749590465886,1.918367,1.288549691167435,1.918367,1.290242241583935,1.918367,1.291836651271544,1.918367,1.293341259487438,1.918367,1.294763483757583,1.918367,1.29610994422682,1.918367,1.297386568317559,1.918367,1.298598679266602,1.918367,1.29975107138023,1.918367,1.300848074284998
