Vstar (L_var=3.5e-07) X,Vstar (L_var=3.5e-07) Y,Vstar (L_var=4.5e-07) X,Vstar (L_var=4.5e-07) Y,Vstar (L_var=5.5e-07) X,Vstar (L_var=5.5e-07) Y,Vstar (L_var=6.5e-07) X,Vstar (L_var=6.5e-07) Y,Vstar (L_var=7.5e-07) X,Vstar (L_var=7.5e-07) Y,Vstar (L_var=8.5e-07) X,Vstar (L_var=8.5e-07) Y,Vstar (L_var=9.5e-07) X,Vstar (L_var=9.5e-07) Y,Vstar (L_var=1.05e-06) X,Vstar (L_var=1.05e-06) Y,Vstar (L_var=1.15e-06) X,Vstar (L_var=1.15e-06) Y,Vstar (L_var=1.25e-06) X,Vstar (L_var=1.25e-06) Y,Vstar (L_var=1.35e-06) X,Vstar (L_var=1.35e-06) Y,Vstar (L_var=1.45e-06) X,Vstar (L_var=1.45e-06) Y,Vstar (L_var=1.55e-06) X,Vstar (L_var=1.55e-06) Y,Vstar (L_var=1.65e-06) X,Vstar (L_var=1.65e-06) Y,Vstar (L_var=1.75e-06) X,Vstar (L_var=1.75e-06) Y,Vstar (L_var=1.85e-06) X,Vstar (L_var=1.85e-06) Y,Vstar (L_var=1.95e-06) X,Vstar (L_var=1.95e-06) Y,Vstar (L_var=2.05e-06) X,Vstar (L_var=2.05e-06) Y,Vstar (L_var=2.15e-06) X,Vstar (L_var=2.15e-06) Y,Vstar (L_var=2.25e-06) X,Vstar (L_var=2.25e-06) Y,Vstar (L_var=2.35e-06) X,Vstar (L_var=2.35e-06) Y,Vstar (L_var=2.45e-06) X,Vstar (L_var=2.45e-06) Y,Vstar (L_var=2.55e-06) X,Vstar (L_var=2.55e-06) Y,Vstar (L_var=2.65e-06) X,Vstar (L_var=2.65e-06) Y,Vstar (L_var=2.75e-06) X,Vstar (L_var=2.75e-06) Y,Vstar (L_var=2.85e-06) X,Vstar (L_var=2.85e-06) Y,Vstar (L_var=2.95e-06) X,Vstar (L_var=2.95e-06) Y,Vstar (L_var=3.05e-06) X,Vstar (L_var=3.05e-06) Y,Vstar (L_var=3.15e-06) X,Vstar (L_var=3.15e-06) Y,Vstar (L_var=3.25e-06) X,Vstar (L_var=3.25e-06) Y,Vstar (L_var=3.35e-06) X,Vstar (L_var=3.35e-06) Y,Vstar (L_var=3.45e-06) X,Vstar (L_var=3.45e-06) Y,Vstar (L_var=3.55e-06) X,Vstar (L_var=3.55e-06) Y
0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan,0,-nan
0.8163265,0.2917303622631471,0.8163265,0.2879584395863206,0.8163265,0.2922704081471946,0.8163265,0.297523680027634,0.8163265,0.3022227966745786,0.8163265,0.3061781951579259,0.8163265,0.3094777391640031,0.8163265,0.3122446237874139,0.8163265,0.3145860604792931,0.8163265,0.3165869793878915,0.8163265,0.3183131913772163,0.8163265,0.3198156371766754,0.8163265,0.3211339829159928,0.8163265,0.3222993787302134,0.8163265,0.3233365178139183,0.8163265,0.3242651638851353,0.8163265,0.3251012861862623,0.8163265,0.3258579071360756,0.8163265,0.3265457396964894,0.8163265,0.3271736703646201,0.8163265,0.3277491282453197,0.8163265,0.328278369510397,0.8163265,0.3287666985486064,0.8163265,0.3292186413721216,0.8163265,0.3296380827231702,0.8163265,0.3300283753528518,0.8163265,0.3303924277914512,0.8163265,0.3307327753604965,0.8163265,0.3310516380256464,0.8163265,0.3313509678388203,0.8163265,0.3316324880847101,0.8163265,0.3318977257716079,0.8163265,0.3321480387475974
0.8571429,0.3390450876710251,0.8571429,0.3339717541037854,0.8571429,0.3376255864971825,0.8571429,0.3424542200830935,0.8571429,0.3468393669469996,0.8571429,0.3505457990013766,0.8571429,0.3536398178324519,0.8571429,0.3562325330837493,0.8571429,0.3584236181001025,0.8571429,0.3602929559297958,0.8571429,0.3619027940515573,0.8571429,0.3633014478267216,0.8571429,0.3645265809026121,0.8571429,0.3656077729240576,0.8571429,0.3665684579368981,0.8571429,0.3674273724284171,0.8571429,0.368199635969314,0.8571429,0.3688975603047043,0.8571429,0.3695312584910783,0.8571429,0.3701091066640005,0.8571429,0.3706380967996562,0.8571429,0.3711241084142718,0.8571429,0.3715721195874883,0.8571429,0.3719863722367713,0.8571429,0.3723705026292998,0.8571429,0.3727276452679275,0.8571429,0.3730605162193564,0.8571429,0.3733714804435004,0.8571429,0.3736626065753888,0.8571429,0.3739357117927014,0.8571429,0.3741923987930129,0.8571429,0.3744340864484058,0.8571429,0.3746620353604583
0.8979592,0.3875304793117588,0.8979592,0.3810178568637519,0.8979592,0.3838498506782013,0.8979592,0.3881222661507672,0.8979592,0.3920934515969902,0.8979592,0.3954741424866989,0.8979592,0.3983022606532012,0.8979592,0.4006721743555082,0.8979592,0.4026729048906149,0.8979592,0.4043771692414422,0.8979592,0.4058421706785916,0.8979592,0.4071125360186125,0.8979592,0.4082231440386698,0.8979592,0.4092014154326624,0.8979592,0.4100690739346303,0.8979592,0.410843477025755,0.8979592,0.4115386162099452,0.8979592,0.4121658693024993,0.8979592,0.4127345682862729,0.8979592,0.4132524303491024,0.8979592,0.4137258872983501,0.8979592,0.414160339216064,0.8979592,0.414560351333973,0.8979592,0.4149298080777308,0.8979592,0.4152720345709614,0.8979592,0.4155898932295334,0.8979592,0.4158858611393563,0.8979592,0.4161620924945814,0.8979592,0.4164204693324481,0.8979592,0.4166626430318856,0.8979592,0.4168900684705387,0.8979592,0.4171040323062192,0.8979592,0.4173056765250728
0.9387755,0.4368099380165524,0.9387755,0.4287394651070803,0.9387755,0.4306349024312303,0.9387755,0.4342621590816355,0.9387755,0.4377520463333354,0.9387755,0.4407549821158283,0.9387755,0.4432759323190962,0.9387755,0.4453894941658033,0.9387755,0.4471720271875814,0.9387755,0.4486877139275572,0.9387755,0.4499877530863105,0.9387755,0.4511123894152592,0.9387755,0.4520932031759857,0.9387755,0.4529550672239684,0.9387755,0.4537176948653267,0.9387755,0.4543968290675273,0.9387755,0.4550051457283912,0.9387755,0.4555529374407356,0.9387755,0.4560486316424415,0.9387755,0.4564991847576885,0.9387755,0.4569103836783348,0.9387755,0.457287077913734,0.9387755,0.4576333596704749,0.9387755,0.457952704617899,0.9387755,0.4582480827811963,0.9387755,0.4585220465768779,0.9387755,0.4587768012292825,0.9387755,0.4590142615041773,0.9387755,0.4592360977368248,0.9387755,0.4594437734226036,0.9387755,0.4596385761104233,0.9387755,0.4598216429438459,0.9387755,0.4599939818966782
0.9795918,0.4867157982819562,0.9795918,0.4769813539665107,0.9795918,0.4778541916742478,0.9795918,0.4807715616887605,0.9795918,0.4837309227604836,0.9795918,0.4863175579788001,0.9795918,0.4885002991799167,0.9795918,0.4903319177579138,0.9795918,0.4918747481983704,0.9795918,0.4931835021675053,0.9795918,0.494302708815055,0.9795918,0.4952677446074969,0.9795918,0.4961065267509722,0.9795918,0.496841101027795,0.9795918,0.4974889524458833,0.9795918,0.498064036731467,0.9795918,0.4985775753135847,0.9795918,0.4990386625437878,0.9795918,0.4994547283201176,0.9795918,0.4998318910332409,0.9795918,0.5001752278886451,0.9795918,0.5004889830953693,0.9795918,0.5007767292570703,0.9795918,0.5010414933817922,0.9795918,0.5012858559997343,0.9795918,0.5015120297129921,0.9795918,0.5017219219063246,0.9795918,0.5019171851733369,0.9795918,0.5020992581458779,0.9795918,0.5022693987725245,0.9795918,0.5024287116140703,0.9795918,0.5025781703661554,0.9795918,0.5027186365494268
1.020408,0.5371941189285497,1.020408,0.5256973374734606,1.020408,0.5254765614205267,1.020408,0.5276315362601572,1.020408,0.5300200383784962,1.020408,0.5321582958771115,1.020408,0.5339766007721056,1.020408,0.5355043627993519,1.020408,0.5367888648040414,1.020408,0.5378746325345359,1.020408,0.5387990100017254,1.020408,0.5395921227550058,1.020408,0.5402779340716719,1.020408,0.5408754370135059,1.020408,0.5413997101920363,1.020408,0.5418627794150594,1.020408,0.5422742958499807,1.020408,0.5426420605546538,1.020408,0.5429724270662624,1.020408,0.5432706097858684,1.020408,0.5435409205893208,1.020408,0.5437869510937396,1.020408,0.5440117138343282,1.020408,0.5442177523184923,1.020408,0.5444072274150172,1.020408,0.544581985653827,1.020408,0.5447436136130737,1.020408,0.5448934815344207,1.020408,0.5450327785405903,1.020408,0.5451625412603454,1.020408,0.5452836772423043,1.020408,0.5453969842218054,1.020408,0.5455031660662019
1.061224,0.58824399069616,1.061224,0.5748915375259563,1.061224,0.5735133331941349,1.061224,0.5748589025902443,1.061224,0.5766400525456722,1.061224,0.5783005483697717,1.061224,0.5797301259499374,1.061224,0.5809335476517022,1.061224,0.5819421762326127,1.061224,0.5827897385483155,1.061224,0.5835059456493621,1.061224,0.5841153358012789,1.061224,0.5846376598710655,1.061224,0.5850886557420263,1.061224,0.5854808344622495,1.061224,0.585824161823592,1.061224,0.5861266124329462,1.061224,0.5863946062688307,1.061224,0.5866333473200486,1.061224,0.5868470844602164,1.061224,0.5870393120943255,1.061224,0.5872129247588723,1.061224,0.5873703367184674,1.061224,0.5875135749833178,1.061224,0.5876443521061248,1.061224,0.5877641235357769,1.061224,0.5878741331152828,1.061224,0.5879754494233619,1.061224,0.5880689949987949,1.061224,0.5881555699956851,1.061224,0.5882358714518117,1.061224,0.5883105090784626,1.061224,0.5883800182743026
1.102041,0.6398840133666525,1.102041,0.6245862105023025,1.102041,0.6219900357809361,1.102041,0.6224813915088773,1.102041,0.6236201090159569,1.102041,0.6247743741791718,1.102041,0.6257915362604203,1.102041,0.6266505360675781,1.102041,0.6273660158029908,1.102041,0.6279603332062542,1.102041,0.6284551462793593,1.102041,0.6288690881207619,1.102041,0.6292174513085799,1.102041,0.6295125248495071,1.102041,0.6297640972499682,1.102041,0.6299799486224689,1.102041,0.6301662739298313,1.102041,0.6303280266413949,1.102041,0.6304691897513189,1.102041,0.6305929863644409,1.102041,0.6307020422447697,1.102041,0.63079851109007,1.102041,0.6308841712435466,1.102041,0.6309605006382421,1.102041,0.6310287351707494,1.102041,0.6310899144370863,1.102041,0.6311449177942006,1.102041,0.6311944929788084,1.102041,0.6312392789676404,1.102041,0.6312798243547355,1.102041,0.6313166022166776,1.102041,0.6313500222088912,1.102041,0.6313804404651779
1.142857,0.692136069024562,1.142857,0.6748063104257394,1.142857,0.6709332163679438,1.142857,0.6705263856582394,1.142857,0.6709880295569571,1.142857,0.6716078180579456,1.142857,0.6721889749415875,1.142857,0.6726834950561016,1.142857,0.6730885284430961,1.142857,0.6734145110763519,1.142857,0.6736746388873727,1.142857,0.6738813290484921,1.142857,0.6740451746196462,1.142857,0.6741748250881213,1.142857,0.6742771934498094,1.142857,0.6743577497877081,1.142857,0.6744208071822608,1.142857,0.6744697676920129,1.142857,0.6745073221827829,1.142857,0.6745356079148963,1.142857,0.6745563309069078,1.142857,0.6745708602579111,1.142857,0.6745803006920256,1.142857,0.6745855484089344,1.142857,0.6745873342144394,1.142857,0.6745862569743967,1.142857,0.6745828096978309,1.142857,0.674577399987641,1.142857,0.6745703661683686,1.142857,0.674561990078961,1.142857,0.674552507278359,1.142857,0.6745421152324195,1.142857,0.6745309799166535
1.183673,0.7450187104831432,1.183673,0.725573282972696,1.183673,0.7203653829954701,1.183673,0.7190168285307401,1.183673,0.7187669374128648,1.183673,0.7188240599917252,1.183673,0.7189456120025358,1.183673,0.7190555461436747,1.183673,0.7191327646392855,1.183673,0.7191752387265576,1.183673,0.7191872993396786,1.183673,0.7191748408684194,1.183673,0.7191435181331852,1.183673,0.7190981520593963,1.183673,0.719042628165259,1.183673,0.7189799827579708,1.183673,0.7189125451358118,1.183673,0.718842081206609,1.183673,0.7187699186185609,1.183673,0.7186970486792758,1.183673,0.7186242064755224,1.183673,0.7185519326352057,1.183673,0.7184806204352359,1.183673,0.7184105515461063,1.183673,0.7183419231051906,1.183673,0.7182748682285648,1.183673,0.718209471576347,1.183673,0.7181457811915333,1.183673,0.7180838175278728,1.183673,0.7180235803521156,1.183673,0.7179650540336167,1.183673,0.7179082116060784,1.183673,0.7178530178908825
1.22449,0.7985453160677451,1.22449,0.7769033981082364,1.22449,0.7703038510041975,1.22449,0.7679704933370645,1.22449,0.7669748307688268,1.22449,0.7664412077524873,1.22449,0.7660795983666849,1.22449,0.7657848421626612,1.22449,0.7655168527782954,1.22449,0.7652606032133398,1.22449,0.7650111627257939,1.22449,0.7647676002649794,1.22449,0.7645303965374655,1.22449,0.7643003568014716,1.22449,0.764078188446663,1.22449,0.7638643711468268,1.22449,0.7636591491103888,1.22449,0.7634625677398427,1.22449,0.7632745206171702,1.22449,0.7630947931284345,1.22449,0.7629230983107732,1.22449,0.7627591044675376,1.22449,0.7626024555853332,1.22449,0.7624527859714454,1.22449,0.7623097304635699,1.22449,0.7621729313449053,1.22449,0.7620420428563165,1.22449,0.7619167339824157,1.22449,0.7617966900141681,1.22449,0.7616816132560135,1.22449,0.761571223144162,1.22449,0.7614652559680128,1.22449,0.7613634643318938
1.265306,0.8527243125724182,1.265306,0.8288080289255845,1.265306,0.820761205246046,1.265306,0.8174005896781527,1.265306,0.815625288138523,1.265306,0.8144730694615616,1.265306,0.8136048853183899,1.265306,0.8128854203880924,1.265306,0.8122548771480235,1.265306,0.8116847088616309,1.265306,0.8111603346057915,1.265306,0.8106737009077806,1.265306,0.8102198824817604,1.265306,0.8097954846555185,1.265306,0.8093978880774937,1.265306,0.8090248944015112,1.265306,0.8086745625051639,1.265306,0.8083451337066875,1.265306,0.8080349972376712,1.265306,0.8077426730037631,1.265306,0.8074668011708379,1.265306,0.8072061340763417,1.265306,0.806959528722878,1.265306,0.8067259393231901,1.265306,0.8065044098517715,1.265306,0.8062940667174227,1.265306,0.8060941116934336,1.265306,0.8059038152149767,1.265306,0.8057225101148487,1.265306,0.8055495858337102,1.265306,0.8053844831139487,1.265306,0.8052266891672631,1.265306,0.8050757332939208
1.306122,0.9075600937109,1.306122,0.8812945714162984,1.306122,0.8717462511322116,1.306122,0.8673167333856587,1.306122,0.864728445603585,1.306122,0.8629301317874819,1.306122,0.8615322003546715,1.306122,0.8603681744267963,1.306122,0.8593578451402899,1.306122,0.8584586395344636,1.306122,0.8576459483562718,1.306122,0.8569043060192895,1.306122,0.856223154579829,1.306122,0.8555947189495122,1.306122,0.8550129071916354,1.306122,0.854472723603437,1.306122,0.8539699430218635,1.306122,0.8535009202545125,1.306122,0.8530624707717197,1.306122,0.8526517901051734,1.306122,0.8522663952370155,1.306122,0.851904079288312,1.306122,0.8515628748846524,1.306122,0.8512410236443169,1.306122,0.8509369502930436,1.306122,0.8506492404601662,1.306122,0.8503766215071759,1.306122,0.8501179459075517,1.306122,0.8498721767994446,1.306122,0.8496383754015676,1.306122,0.8494156900327592,1.306122,0.8492033465148848,1.306122,0.8490006397707307
1.346939,0.9630540321719609,1.346939,0.9343674338283463,1.346939,0.9232649729090374,1.346939,0.9177258740805504,1.346939,0.9142918971585992,1.346939,0.9118204370492559,1.346939,0.9098699045578728,1.346939,0.908241694756052,1.346939,0.9068345133080357,1.346939,0.905591272123892,1.346939,0.9044769676669798,1.346939,0.9034684411798504,1.346939,0.902549281613047,1.346939,0.9017071575191596,1.346939,0.900932361894616,1.346939,0.9002169848604626,1.346939,0.8995544204070093,1.346939,0.8989390558581305,1.346939,0.8983660646306326,1.346939,0.8978312598560488,1.346939,0.8973309856971659,1.346939,0.8968620333394355,1.346939,0.8964215740573687,1.346939,0.8960071047066546,1.346939,0.8956164026423102,1.346939,0.8952474880191079,1.346939,0.8948985920100477,1.346939,0.8945681298484262,1.346939,0.8942546778480978,1.346939,0.8939569537328247,1.346939,0.893673799735945,1.346939,0.8934041680310252,1.346939,0.8931471081322473
1.387755,1.019205343400582,1.387755,0.9880288736217311,1.387755,0.9753213234247113,1.387755,0.9686330425449722,1.387755,0.9643214077516714,1.387755,0.9611502687991421,1.387755,0.9586246559623106,1.387755,0.9565129138120793,1.387755,0.9546920171695797,1.387755,0.9530898933900016,1.387755,0.9516607922448438,1.387755,0.9503735903661205,1.387755,0.9492058101006873,1.387755,0.9481403927987154,1.387755,0.9471638777006508,1.387755,0.9462653267868075,1.387755,0.945435658567656,1.387755,0.9446672135802379,1.387755,0.943953456190474,1.387755,0.9432887601157245,1.387755,0.9426682478607131,1.387755,0.9420876665874973,1.387755,0.9415432897487376,1.387755,0.9410318376725423,1.387755,0.9405504125456416,1.387755,0.9400964446151822,1.387755,0.9396676473013423,1.387755,0.9392619794913265,1.387755,0.9388776136855581,1.387755,0.9385129089544716,1.387755,0.9381663878774914,1.387755,0.9378367167978225,1.387755,0.9375226888522538
1.428571,1.076011748723285,1.428571,1.042279635878744,1.428571,1.027917817327672,1.428571,1.020041904517464,1.428571,1.014821436072846,1.428571,1.010924650364549,1.428571,1.007801888819977,1.428571,1.005187569616685,1.428571,1.002936321905752,1.428571,1.000960639792989,1.428571,0.9992036883882627,1.428571,0.9976261185430625,1.428571,0.9961991799388219,1.428571,0.9949009213492738,1.428571,0.9937139936487045,1.428571,0.9926243197921444,1.428571,0.9916202505289319,1.428571,0.9906920021202995,1.428571,0.989831264296172,1.428571,0.9890309154541901,1.428571,0.9882848084789522,1.428571,0.987587605119319,1.428571,0.9869346450944465,1.428571,0.9863218408902339,1.428571,0.9857455920921092,1.428571,0.9852027149028886,1.428571,0.9846903836674545,1.428571,0.9842060820190399,1.428571,0.9837475618181313,1.428571,0.9833128084573021,1.428571,0.9829000114040475,1.428571,0.982507539080298,1.428571,0.9821339173519846
1.469388,1.133469953728356,1.469388,1.097119411652952,1.469388,1.081055952596671,1.469388,1.071955150647707,1.469388,1.065795500019069,1.469388,1.061147691380648,1.469388,1.057406145217464,1.469388,1.054270525381011,1.469388,1.051572532091548,1.469388,1.049208798970916,1.469388,1.04711108346219,1.469388,1.045231560123485,1.469388,1.043535007636728,1.469388,1.0419944225178,1.469388,1.040588436917292,1.469388,1.039299727097492,1.469388,1.038113986226646,1.469388,1.037019230703697,1.469388,1.036005311521645,1.469388,1.035063557020532,1.469388,1.03418650342832,1.469388,1.033367686429677,1.469388,1.03260147669197,1.469388,1.031882948023549,1.469388,1.031207770364581,1.469388,1.030572122054152,1.469388,1.029972617299166,1.469388,1.029406245784498,1.469388,1.028870322080173,1.469388,1.028362443021817,1.469388,1.027880451627473,1.469388,1.027422406406863,1.469388,1.02698655514471
1.510204,1.191576291036567,1.510204,1.152547444439134,1.510204,1.134736765146104,1.510204,1.124375005680223,1.510204,1.117246648785835,1.510204,1.111823029577877,1.510204,1.107441491726471,1.510204,1.103766164960005,1.510204,1.100605269015628,1.510204,1.097839171350624,1.510204,1.095387913759466,1.510204,1.093194954686796,1.510204,1.091218411229353,1.510204,1.089426073667464,1.510204,1.087792429328074,1.510204,1.086296803331184,1.510204,1.08492214390356,1.510204,1.083654193894423,1.510204,1.082480902938631,1.510204,1.081391995743241,1.510204,1.080378645763269,1.510204,1.07943322270144,1.510204,1.078549093442934,1.510204,1.07772046275709,1.510204,1.07694224427873,1.510204,1.07620995497608,1.510204,1.075519628110435,1.510204,1.074867740932874,1.510204,1.07425115424412,1.510204,1.073667061585186,1.510204,1.073112946303796,1.510204,1.072586545102955,1.510204,1.072085816955529
1.55102,1.250325391638291,1.55102,1.208561296141679,1.55102,1.188959696027422,1.55102,1.177302188794124,1.55102,1.169176505758527,1.55102,1.162952946223045,1.55102,1.157910698670661,1.55102,1.153677628509153,1.55102,1.150037956416939,1.55102,1.146855400597312,1.55102,1.144037995077131,1.55102,1.141520253741431,1.55102,1.139253449820766,1.55102,1.137200019543597,1.55102,1.135330183949974,1.55102,1.133619816102285,1.55102,1.132049034650588,1.55102,1.130601237330328,1.55102,1.129262411467348,1.55102,1.128020625885752,1.55102,1.126865646211343,1.55102,1.125788637101155,1.55102,1.124781927620338,1.55102,1.123838823702809,1.55102,1.122953456481572,1.55102,1.12212065842917,1.55102,1.121335861370371,1.55102,1.120595011900576,1.55102,1.119894500792502,1.55102,1.119231103739406,1.55102,1.118601931353042,1.55102,1.118004386766076,1.55102,1.117436129519594
1.591837,1.309713442999342,1.591837,1.26515988596935,1.591837,1.243725374281782,1.591837,1.230738465168361,1.591837,1.221587620605164,1.591837,1.214540546848325,1.591837,1.208817272694445,1.591837,1.20400871587377,1.591837,1.19987461031791,1.591837,1.196261662878569,1.591837,1.193065622314945,1.591837,1.19021183989738,1.591837,1.187644570225874,1.591837,1.185320753181981,1.591837,1.183206226166587,1.591837,1.181273312367247,1.591837,1.179499218582202,1.591837,1.177864927684579,1.591837,1.176354405149051,1.591837,1.174954012768443,1.591837,1.173652064150615,1.591837,1.172438480530565,1.591837,1.171304519663244,1.591837,1.170242559289183,1.591837,1.169245922195529,1.591837,1.168308733518653,1.591837,1.16742580338591,1.591837,1.166592529701628,1.591837,1.165804817103312,1.591837,1.165059009006449,1.591837,1.164351830321291,1.591837,1.163680338927913,1.591837,1.163041884381705
1.632653,1.369735180448794,1.632653,1.322340687996633,1.632653,1.299033047372752,1.632653,1.284684288316206,1.632653,1.274481296312154,1.632653,1.266587748372566,1.632653,1.260163583240481,1.632653,1.254762135206753,1.632653,1.2501181954488,1.632653,1.24606111907607,1.632653,1.242474107314451,1.632653,1.239273141676629,1.632653,1.23639529132322,1.632653,1.233791863384795,1.632653,1.231424198693691,1.632653,1.229260976107525,1.632653,1.22727641088212,1.632653,1.225449003286602,1.632653,1.223760638975028,1.632653,1.222195922803355,1.632653,1.220741673162206,1.632653,1.219386530281371,1.632653,1.218120647755245,1.632653,1.216935446292026,1.632653,1.215823414912138,1.632653,1.214777948921895,1.632653,1.213793216775441,1.632653,1.212864049886013,1.632653,1.211985850843592,1.632653,1.211154516517819,1.632653,1.210366373286716,1.632653,1.20961812220801,1.632653,1.208906792391498
1.673469,1.430385507791059,1.673469,1.380101242380414,1.673469,1.354881964805444,1.673469,1.339140068419629,1.673469,1.327858758043857,1.673469,1.319096362465189,1.673469,1.311951871968653,1.673469,1.305940447899247,1.673469,1.300771513479086,1.673469,1.296256752795516,1.673469,1.292266572088113,1.673469,1.288707386573043,1.673469,1.285508920886984,1.673469,1.282616718718548,1.673469,1.2799875156855,1.673469,1.277586255111063,1.673469,1.27538408351209,1.673469,1.273356952744582,1.673469,1.271484612183404,1.673469,1.269749861032825,1.673469,1.268137980212271,1.673469,1.266636292118622,1.673469,1.265233813942649,1.673469,1.263920981012071,1.673469,1.262689423558281,1.673469,1.261531784888664,1.673469,1.260441572074383,1.673469,1.259413032456008,1.673469,1.258441050843595,1.673469,1.257521063441303,1.673469,1.256648985386982,1.673469,1.255821149447884,1.673469,1.255034253912567
1.714286,1.491659230911923,1.714286,1.438438907793184,1.714286,1.411271150476214,1.714286,1.394105963005997,1.714286,1.381720960071785,1.714286,1.372067916763175,1.714286,1.364184086546414,1.714286,1.357545913483333,1.714286,1.351837057792965,1.714286,1.346851233960676,1.714286,1.342445820330842,1.714286,1.33851747970689,1.714286,1.334988440714978,1.714286,1.33179835853359,1.714286,1.328899259137029,1.714286,1.326252262310713,1.714286,1.323825371092057,1.714286,1.321591925017742,1.714286,1.319529482212212,1.714286,1.317618988685013,1.714286,1.315844146560226,1.714286,1.314190924316674,1.714286,1.312647171094922,1.714286,1.311202308975672,1.714286,1.309847084769637,1.714286,1.308573367934583,1.714286,1.307373984708987,1.714286,1.306242580992398,1.714286,1.305173508257776,1.714286,1.304161728068532,1.714286,1.303202731733448,1.714286,1.302292472359521,1.714286,1.301427307119619
1.755102,1.55355108820778,1.755102,1.497350890409091,1.755102,1.468199428730328,1.755102,1.449581900475493,1.755102,1.436068607317186,1.755102,1.42550367485767,1.755102,1.416861899393536,1.755102,1.409580507366197,1.755102,1.403317030386768,1.755102,1.397846935007591,1.755102,1.393014353015665,1.755102,1.388706018905405,1.755102,1.384836521261604,1.755102,1.381339507204746,1.755102,1.378162192778269,1.755102,1.375261789370296,1.755102,1.372603084210504,1.755102,1.370156742478531,1.755102,1.36789807753708,1.755102,1.36580613580752,1.755102,1.363863000206035,1.755102,1.362053249935679,1.755102,1.360363535023988,1.755102,1.358782236908927,1.755102,1.357299194730299,1.755102,1.35590548255575,1.755102,1.354593226594476,1.755102,1.353355454143746,1.755102,1.352185967952138,1.755102,1.351079241106583,1.755102,1.350030328612703,1.755102,1.349034792641934,1.755102,1.348088639034808
1.795918,1.616055771946478,1.795918,1.556834264465136,1.795918,1.525665442935313,1.795918,1.5055675968922,1.795918,1.49090217070781,1.795918,1.479404650503741,1.795918,1.469986720962321,1.795918,1.462045933345101,1.795918,1.455213353744755,1.795918,1.449245942219679,1.795918,1.443974379266268,1.795918,1.43927530517575,1.795918,1.435055531762579,1.795918,1.431242583950147,1.795918,1.427778771622358,1.795918,1.424617315991787,1.795918,1.421719718515724,1.795918,1.419053909809418,1.795918,1.416592906391959,1.795918,1.414313809827968,1.795918,1.412197044304482,1.795918,1.410225765101651,1.795918,1.408385392640739,1.795918,1.406663240780056,1.795918,1.405048217109359,1.795918,1.403530579066969,1.795918,1.402101733881557,1.795918,1.400754073287194,1.795918,1.399480836084655,1.795918,1.398275993182918,1.795918,1.397134150920433,1.795918,1.396050469348028,1.795918,1.395020592831214
1.836735,1.679167943670282,1.836735,1.61688598733776,1.836735,1.583667669218094,1.836735,1.562062568447726,1.836735,1.546221898579265,1.836735,1.533771618149965,1.836735,1.523559709547192,1.836735,1.514943632815861,1.836735,1.507527679540257,1.836735,1.501050063996308,1.836735,1.495327824253381,1.836735,1.490227350278368,1.836735,1.48564754752577,1.836735,1.481509709873233,1.836735,1.477751148786987,1.836735,1.474321016539892,1.836735,1.471177461163864,1.836735,1.468285620291738,1.836735,1.465616162913683,1.836735,1.463144201567224,1.836735,1.460848463058347,1.836735,1.458710644789458,1.836735,1.456714907636541,1.836735,1.454847471387063,1.836735,1.453096288561562,1.836735,1.451450779021459,1.836735,1.449901612300643,1.836735,1.448440527802055,1.836735,1.447060185312662,1.836735,1.445754039990555,1.836735,1.444516237247976,1.836735,1.443341523915793,1.836735,1.442225172811701
1.877551,1.742882246189569,1.877551,1.677502911542081,1.877551,1.642204427503551,1.877551,1.619066141504113,1.877551,1.602027825848876,1.877551,1.588605121377864,1.877551,1.57758177910549,1.877551,1.568274792070278,1.877551,1.560261395487425,1.877551,1.553260837322304,1.877551,1.547076335334029,1.877551,1.541563882578967,1.877551,1.536614355531595,1.877551,1.532142713341378,1.877551,1.528081180676339,1.877551,1.524374765048641,1.877551,1.520978195668264,1.877551,1.517853760513322,1.877551,1.514969731721339,1.877551,1.512299189702099,1.877551,1.509819126074533,1.877551,1.507509747081253,1.877551,1.505353924651741,1.877551,1.503336758443236,1.877551,1.50144522273587,1.877551,1.499667879147929,1.877551,1.497994641032291,1.877551,1.496416578877974,1.877551,1.494925758542667,1.877551,1.493515105983059,1.877551,1.492178293525694,1.877551,1.49090964376301,1.877551,1.489704047957596
